0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.37,0.37,0.37,0.37,0.39,,,,,,,,,,,,,,,,,
,0.38,0.38,,,0.37,0.39,0.41,,,,,,,,,,,,,,,,
0.39,0.38,,,,,0.39,0.41,,,,,,,,,,,,,,,,
0.39,0.38,,,,,,0.41,0.43,,,,,,,,,,,,,,,
0.39,0.38,,,,,,,0.44,0.46,0.46,,,,,,,,,,,,,
0.39,0.39,,,,,,,,0.46,0.47,0.46,,,,,,,,,,,,
0.39,0.39,,,,,,,,,,0.47,0.46,0.45,0.43,,,,,,,,,
,0.39,,,,,,,,,,,,0.45,0.44,0.43,0.41,,,,,,,
,0.39,,,,,,,,,,,,,0.44,0.43,0.42,0.41,0.4,0.41,0.41,0.41,0.41,
,0.38,0.39,0.4,0.41,0.42,0.44,0.46,0.48,,,,,,,,,,,0.4,0.41,0.41,0.42,0.41
,,,,,,,,0.49,0.5,0.5,0.48,,,,,,,,,,,0.4,0.4
,,,,,,,,,,0.49,0.48,0.46,,,,,,,,,0.38,0.39,
,,,,,,,,,,,,0.45,,,,,,,,,0.36,0.37,
,,,,,,,,,,,,0.45,0.43,,,,,,,,0.35,,
,,,,,,,,,,0.47,0.46,0.44,0.43,,,,,,,,0.34,0.34,
,,,,,,,,,0.47,0.46,,0.44,0.43,0.41,,,,,,,,0.33,
,,,,,,,,,0.47,0.46,0.45,0.44,0.42,0.41,,,,,,,,0.33,0.33
,,,,,,,,,,,0.45,0.43,,0.4,,,,,,,,0.32,0.33
,,,,,,,,,,,,,0.41,0.4,,,,,,,,0.32,0.33
,,,,,,,,,,,,0.41,0.4,,,,,,,,,0.32,0.33
,,,,,,,,,,,,0.4,0.39,,,,,,,,0.31,0.32,
,,,,,,,,,,,,,0.37,0.36,,,,0.33,0.32,0.31,0.31,,
,,,,,,,,,,,,,0.36,0.35,,,,,0.31,,,,
,,,,,,,,,,,,,,0.34,,,,,0.31,,,,
,,,,,,,,,,,,,,0.33,,,,,0.32,0.31,,,
,,,,,,,,,,,,,,0.33,,,,,0.33,0.32,,,
,,,,,,,,,,,,,,0.33,0.33,,,,,0.33,,,
,,,,,,,,,,,,,,,0.34,0.34,,,0.35,0.35,,,
,,,,,,,,,,,,,,,,0.34,0.35,0.35,0.36,,,,
,,,,,,,,,,,,,,,,,0.35,0.36,,,,,
