0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.22,0.26,0.3,0.33,0.34,,,,,,,,,,,,,,,,,
,0.22,0.23,,,0.31,0.33,0.35,,,,,,,,,,,,,,,,
0.23,0.24,,,,,0.32,0.35,,,,,,,,,,,,,,,,
0.26,0.27,,,,,,0.34,0.36,,,,,,,,,,,,,,,
0.28,0.29,,,,,,,0.34,0.35,0.35,,,,,,,,,,,,,
0.29,0.29,,,,,,,,0.33,0.32,0.31,,,,,,,,,,,,
0.28,0.28,,,,,,,,,,0.29,0.28,0.28,0.28,,,,,,,,,
,0.26,,,,,,,,,,,,0.27,0.27,0.29,0.31,,,,,,,
,0.23,,,,,,,,,,,,,0.28,0.29,0.32,0.35,0.38,0.41,0.42,0.43,0.41,
,0.19,0.2,0.21,0.22,0.24,0.25,0.26,0.27,,,,,,,,,,,0.41,0.42,0.42,0.41,0.39
,,,,,,,,0.24,0.25,0.26,0.25,,,,,,,,,,,0.41,0.4
,,,,,,,,,,0.24,0.25,0.26,,,,,,,,,0.42,0.42,
,,,,,,,,,,,,0.26,,,,,,,,,0.43,0.43,
,,,,,,,,,,,,0.25,0.26,,,,,,,,0.43,,
,,,,,,,,,,0.2,0.22,0.24,0.25,,,,,,,,0.44,0.46,
,,,,,,,,,0.16,0.18,,0.22,0.23,0.24,,,,,,,,0.47,
,,,,,,,,,0.15,0.17,0.19,0.2,0.21,0.22,,,,,,,,0.46,0.49
,,,,,,,,,,,0.17,0.18,,0.21,,,,,,,,0.45,0.48
,,,,,,,,,,,,,0.17,0.18,,,,,,,,0.43,0.47
,,,,,,,,,,,,0.14,0.15,,,,,,,,,0.41,0.46
,,,,,,,,,,,,0.13,0.14,,,,,,,,0.35,0.39,
,,,,,,,,,,,,,0.12,0.13,,,,0.21,0.24,0.29,0.33,,
,,,,,,,,,,,,,0.12,0.12,,,,,0.24,,,,
,,,,,,,,,,,,,,0.12,,,,,0.24,,,,
,,,,,,,,,,,,,,0.13,,,,,0.24,0.26,,,
,,,,,,,,,,,,,,0.15,,,,,0.23,0.26,,,
,,,,,,,,,,,,,,0.17,0.17,,,,,0.26,,,
,,,,,,,,,,,,,,,0.21,0.22,,,0.24,0.26,,,
,,,,,,,,,,,,,,,,0.24,0.24,0.24,0.24,,,,
,,,,,,,,,,,,,,,,,0.25,0.24,,,,,
