0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.13,2.16,2.2,2.24,2.29,,,,,,,,,,,,,,,,,
,2.13,2.17,,,2.27,2.32,2.35,,,,,,,,,,,,,,,,
2.16,2.18,,,,,2.33,2.37,,,,,,,,,,,,,,,,
2.2,2.21,,,,,,2.37,2.41,,,,,,,,,,,,,,,
2.22,2.22,,,,,,,2.4,2.43,2.45,,,,,,,,,,,,,
2.2,2.21,,,,,,,,2.42,2.44,2.46,,,,,,,,,,,,
2.17,2.17,,,,,,,,,,2.47,2.48,2.49,2.5,,,,,,,,,
,2.15,,,,,,,,,,,,2.49,2.5,2.5,2.5,,,,,,,
,2.15,,,,,,,,,,,,,2.49,2.5,2.51,2.51,2.51,2.53,2.53,2.54,2.54,
,2.16,2.19,2.22,2.27,2.34,2.39,2.43,2.45,,,,,,,,,,,2.53,2.53,2.54,2.54,2.54
,,,,,,,,2.46,2.47,2.48,2.48,,,,,,,,,,,2.54,2.53
,,,,,,,,,,2.48,2.49,2.49,,,,,,,,,2.52,2.52,
,,,,,,,,,,,,2.47,,,,,,,,,2.5,2.51,
,,,,,,,,,,,,2.46,2.46,,,,,,,,2.48,,
,,,,,,,,,,2.41,2.43,2.43,2.44,,,,,,,,2.45,2.46,
,,,,,,,,,2.34,2.38,,2.41,2.42,2.41,,,,,,,,2.42,
,,,,,,,,,2.3,2.34,2.37,2.38,2.39,2.39,,,,,,,,2.37,2.39
,,,,,,,,,,,2.33,2.35,,2.36,,,,,,,,2.33,2.34
,,,,,,,,,,,,,2.33,2.33,,,,,,,,2.29,2.3
,,,,,,,,,,,,2.28,2.29,,,,,,,,,2.25,2.26
,,,,,,,,,,,,2.24,2.26,,,,,,,,2.21,2.2,
,,,,,,,,,,,,,2.23,2.24,,,,2.22,2.2,2.18,2.17,,
,,,,,,,,,,,,,2.2,2.22,,,,,2.17,,,,
,,,,,,,,,,,,,,2.19,,,,,2.15,,,,
,,,,,,,,,,,,,,2.16,,,,,2.13,2.11,,,
,,,,,,,,,,,,,,2.11,,,,,2.09,2.09,,,
,,,,,,,,,,,,,,2.07,2.07,,,,,2.06,,,
,,,,,,,,,,,,,,,2.01,2.01,,,2.01,2.02,,,
,,,,,,,,,,,,,,,,1.96,1.96,1.97,1.97,,,,
,,,,,,,,,,,,,,,,,1.94,1.94,,,,,
