0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.73,0.73,0.72,0.7,0.68,,,,,,,,,,,,,,,,,
,0.69,0.71,,,0.7,0.69,0.67,,,,,,,,,,,,,,,,
0.66,0.68,,,,,0.68,0.66,,,,,,,,,,,,,,,,
0.66,0.67,,,,,,0.63,0.61,,,,,,,,,,,,,,,
0.67,0.67,,,,,,,0.58,0.57,0.55,,,,,,,,,,,,,
0.67,0.67,,,,,,,,0.55,0.53,0.51,,,,,,,,,,,,
0.67,0.66,,,,,,,,,,0.48,0.46,0.46,0.47,,,,,,,,,
,0.63,,,,,,,,,,,,0.43,0.45,0.48,0.52,,,,,,,
,0.59,,,,,,,,,,,,,0.43,0.46,0.51,0.56,0.62,0.69,0.75,0.8,0.84,
,0.54,0.53,0.51,0.49,0.47,0.45,0.45,0.44,,,,,,,,,,,0.66,0.72,0.77,0.8,0.82
,,,,,,,,0.41,0.4,0.39,0.38,,,,,,,,,,,0.77,0.78
,,,,,,,,,,0.36,0.36,0.36,,,,,,,,,0.7,0.73,
,,,,,,,,,,,,0.34,,,,,,,,,0.68,0.71,
,,,,,,,,,,,,0.31,0.32,,,,,,,,0.66,,
,,,,,,,,,,0.29,0.29,0.29,0.3,,,,,,,,0.63,0.68,
,,,,,,,,,0.27,0.27,,0.28,0.29,0.3,,,,,,,,0.65,
,,,,,,,,,0.26,0.26,0.26,0.27,0.27,0.28,,,,,,,,0.62,0.65
,,,,,,,,,,,0.25,0.25,,0.27,,,,,,,,0.58,0.61
,,,,,,,,,,,,,0.26,0.27,,,,,,,,0.54,0.58
,,,,,,,,,,,,0.24,0.26,,,,,,,,,0.51,0.55
,,,,,,,,,,,,0.25,0.26,,,,,,,,0.46,0.5,
,,,,,,,,,,,,,0.28,0.3,,,,0.35,0.37,0.41,0.45,,
,,,,,,,,,,,,,0.3,0.32,,,,,0.38,,,,
,,,,,,,,,,,,,,0.34,,,,,0.39,,,,
,,,,,,,,,,,,,,0.37,,,,,0.41,0.44,,,
,,,,,,,,,,,,,,0.39,,,,,0.43,0.46,,,
,,,,,,,,,,,,,,0.41,0.43,,,,,0.48,,,
,,,,,,,,,,,,,,,0.44,0.46,,,0.48,0.49,,,
,,,,,,,,,,,,,,,,0.48,0.49,0.5,0.5,,,,
,,,,,,,,,,,,,,,,,0.51,0.52,,,,,
