0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.76,0.78,0.78,0.78,0.77,,,,,,,,,,,,,,,,,
,0.7,0.74,,,0.77,0.77,0.77,,,,,,,,,,,,,,,,
0.66,0.68,,,,,0.76,0.76,,,,,,,,,,,,,,,,
0.64,0.66,,,,,,0.74,0.73,,,,,,,,,,,,,,,
0.64,0.66,,,,,,,0.71,0.7,0.68,,,,,,,,,,,,,
0.63,0.64,,,,,,,,0.67,0.66,0.63,,,,,,,,,,,,
0.61,0.63,,,,,,,,,,0.6,0.58,0.57,0.58,,,,,,,,,
,0.6,,,,,,,,,,,,0.54,0.56,0.6,0.66,,,,,,,
,0.56,,,,,,,,,,,,,0.54,0.59,0.64,0.71,0.79,0.87,0.95,1.01,1.06,
,0.52,0.52,0.52,0.52,0.53,0.55,0.56,0.56,,,,,,,,,,,0.85,0.92,0.98,1.02,1.04
,,,,,,,,0.52,0.51,0.49,0.49,,,,,,,,,,,0.98,1.0
,,,,,,,,,,0.46,0.46,0.46,,,,,,,,,0.89,0.93,
,,,,,,,,,,,,0.44,,,,,,,,,0.86,0.9,
,,,,,,,,,,,,0.41,0.42,,,,,,,,0.82,,
,,,,,,,,,,0.37,0.37,0.38,0.39,,,,,,,,0.79,0.84,
,,,,,,,,,0.34,0.34,,0.36,0.37,0.38,,,,,,,,0.8,
,,,,,,,,,0.32,0.33,0.34,0.34,0.35,0.36,,,,,,,,0.75,0.8
,,,,,,,,,,,0.32,0.32,,0.34,,,,,,,,0.7,0.75
,,,,,,,,,,,,,0.31,0.33,,,,,,,,0.65,0.7
,,,,,,,,,,,,0.29,0.3,,,,,,,,,0.6,0.65
,,,,,,,,,,,,0.28,0.29,,,,,,,,0.51,0.56,
,,,,,,,,,,,,,0.29,0.3,,,,0.35,0.38,0.43,0.48,,
,,,,,,,,,,,,,0.29,0.3,,,,,0.37,,,,
,,,,,,,,,,,,,,0.31,,,,,0.36,,,,
,,,,,,,,,,,,,,0.33,,,,,0.37,0.42,,,
,,,,,,,,,,,,,,0.35,,,,,0.4,0.45,,,
,,,,,,,,,,,,,,0.37,0.39,,,,,0.48,,,
,,,,,,,,,,,,,,,0.41,0.43,,,0.48,0.51,,,
,,,,,,,,,,,,,,,,0.46,0.48,0.49,0.51,,,,
,,,,,,,,,,,,,,,,,0.5,0.52,,,,,
