0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.08,0.09,0.11,0.12,0.13,,,,,,,,,,,,,,,,,
,0.06,0.08,,,0.12,0.13,0.15,,,,,,,,,,,,,,,,
0.05,0.07,,,,,0.14,0.15,,,,,,,,,,,,,,,,
0.07,0.08,,,,,,0.17,0.17,,,,,,,,,,,,,,,
0.09,0.1,,,,,,,0.19,0.19,0.2,,,,,,,,,,,,,
0.11,0.13,,,,,,,,0.21,0.21,0.21,,,,,,,,,,,,
0.13,0.15,,,,,,,,,,0.21,0.21,0.21,0.21,,,,,,,,,
,0.17,,,,,,,,,,,,0.21,0.21,0.21,0.21,,,,,,,
,0.18,,,,,,,,,,,,,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.2,
,0.2,0.21,0.22,0.22,0.23,0.25,0.26,0.26,,,,,,,,,,,0.21,0.21,0.21,0.21,0.2
,,,,,,,,0.29,0.28,0.26,0.25,,,,,,,,,,,0.21,0.21
,,,,,,,,,,0.26,0.25,0.24,,,,,,,,,0.21,0.21,
,,,,,,,,,,,,0.24,,,,,,,,,0.2,0.2,
,,,,,,,,,,,,0.23,0.22,,,,,,,,0.2,,
,,,,,,,,,,0.25,0.24,0.23,0.22,,,,,,,,0.19,0.19,
,,,,,,,,,0.28,0.26,,0.23,0.21,0.2,,,,,,,,0.18,
,,,,,,,,,0.3,0.28,0.26,0.23,0.21,0.19,,,,,,,,0.16,0.16
,,,,,,,,,,,0.26,0.23,,0.19,,,,,,,,0.14,0.14
,,,,,,,,,,,,,0.19,0.18,,,,,,,,0.12,0.13
,,,,,,,,,,,,0.2,0.18,,,,,,,,,0.11,0.11
,,,,,,,,,,,,0.18,0.16,,,,,,,,0.1,0.09,
,,,,,,,,,,,,,0.15,0.14,,,,0.11,0.1,0.09,0.08,,
,,,,,,,,,,,,,0.14,0.12,,,,,0.1,,,,
,,,,,,,,,,,,,,0.11,,,,,0.1,,,,
,,,,,,,,,,,,,,0.1,,,,,0.1,0.1,,,
,,,,,,,,,,,,,,0.1,,,,,0.1,0.11,,,
,,,,,,,,,,,,,,0.11,0.1,,,,,0.11,,,
,,,,,,,,,,,,,,,0.11,0.1,,,0.11,0.12,,,
,,,,,,,,,,,,,,,,0.11,0.1,0.1,0.11,,,,
,,,,,,,,,,,,,,,,,0.1,0.1,,,,,
