0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,1.6,1.62,1.62,1.6,1.56,,,,,,,,,,,,,,,,,
,1.55,1.59,,,1.57,1.54,1.5,,,,,,,,,,,,,,,,
1.51,1.55,,,,,1.52,1.49,,,,,,,,,,,,,,,,
1.52,1.55,,,,,,1.49,1.48,,,,,,,,,,,,,,,
1.53,1.55,,,,,,,1.47,1.46,1.46,,,,,,,,,,,,,
1.55,1.56,,,,,,,,1.45,1.45,1.47,,,,,,,,,,,,
1.56,1.57,,,,,,,,,,1.47,1.51,1.55,1.59,,,,,,,,,
,1.57,,,,,,,,,,,,1.55,1.6,1.64,1.69,,,,,,,
,1.57,,,,,,,,,,,,,1.6,1.65,1.7,1.75,1.79,1.82,1.83,1.82,1.81,
,1.56,1.56,1.57,1.57,1.56,1.56,1.54,1.52,,,,,,,,,,,1.81,1.82,1.82,1.81,1.79
,,,,,,,,1.55,1.55,1.55,1.55,,,,,,,,,,,1.8,1.78
,,,,,,,,,,1.58,1.57,1.56,,,,,,,,,1.78,1.78,
,,,,,,,,,,,,1.56,,,,,,,,,1.75,1.76,
,,,,,,,,,,,,1.58,1.58,,,,,,,,1.73,,
,,,,,,,,,,1.61,1.6,1.59,1.59,,,,,,,,1.7,1.7,
,,,,,,,,,1.62,1.63,,1.61,1.61,1.61,,,,,,,,1.68,
,,,,,,,,,1.64,1.64,1.64,1.63,1.62,1.62,,,,,,,,1.66,1.66
,,,,,,,,,,,1.64,1.64,,1.62,,,,,,,,1.65,1.66
,,,,,,,,,,,,,1.63,1.62,,,,,,,,1.65,1.67
,,,,,,,,,,,,1.63,1.62,,,,,,,,,1.66,1.67
,,,,,,,,,,,,1.62,1.62,,,,,,,,1.65,1.67,
,,,,,,,,,,,,,1.61,1.6,,,,1.61,1.61,1.63,1.65,,
,,,,,,,,,,,,,1.6,1.59,,,,,1.62,,,,
,,,,,,,,,,,,,,1.59,,,,,1.64,,,,
,,,,,,,,,,,,,,1.59,,,,,1.65,1.67,,,
,,,,,,,,,,,,,,1.59,,,,,1.66,1.68,,,
,,,,,,,,,,,,,,1.61,1.62,,,,,1.68,,,
,,,,,,,,,,,,,,,1.63,1.65,,,1.68,1.7,,,
,,,,,,,,,,,,,,,,1.68,1.69,1.7,1.71,,,,
,,,,,,,,,,,,,,,,,1.73,1.74,,,,,
