0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.39,0.4,0.42,0.43,0.45,,,,,,,,,,,,,,,,,
,0.4,0.41,,,0.44,0.45,0.46,,,,,,,,,,,,,,,,
0.41,0.42,,,,,0.46,0.46,,,,,,,,,,,,,,,,
0.42,0.43,,,,,,0.46,0.46,,,,,,,,,,,,,,,
0.42,0.43,,,,,,,0.46,0.45,0.45,,,,,,,,,,,,,
0.42,0.43,,,,,,,,0.45,0.44,0.44,,,,,,,,,,,,
0.41,0.42,,,,,,,,,,0.45,0.45,0.45,0.45,,,,,,,,,
,0.41,,,,,,,,,,,,0.45,0.45,0.45,0.46,,,,,,,
,0.39,,,,,,,,,,,,,0.44,0.44,0.45,0.45,0.47,0.48,0.49,0.5,0.49,
,0.36,0.37,0.39,0.41,0.42,0.43,0.43,0.43,,,,,,,,,,,0.44,0.45,0.45,0.45,0.44
,,,,,,,,0.42,0.43,0.44,0.44,,,,,,,,,,,0.4,0.39
,,,,,,,,,,0.43,0.44,0.43,,,,,,,,,0.37,0.36,
,,,,,,,,,,,,0.41,,,,,,,,,0.34,0.33,
,,,,,,,,,,,,0.39,0.38,,,,,,,,0.3,,
,,,,,,,,,,0.35,0.36,0.36,0.35,,,,,,,,0.27,0.26,
,,,,,,,,,0.32,0.33,,0.33,0.33,0.32,,,,,,,,0.23,
,,,,,,,,,0.29,0.3,0.31,0.31,0.31,0.3,,,,,,,,0.2,0.19
,,,,,,,,,,,0.28,0.29,,0.29,,,,,,,,0.18,0.18
,,,,,,,,,,,,,0.27,0.27,,,,,,,,0.17,0.16
,,,,,,,,,,,,0.24,0.25,,,,,,,,,0.16,0.15
,,,,,,,,,,,,0.23,0.23,,,,,,,,0.18,0.17,
,,,,,,,,,,,,,0.22,0.22,,,,0.22,0.21,0.2,0.19,,
,,,,,,,,,,,,,0.22,0.22,,,,,0.23,,,,
,,,,,,,,,,,,,,0.22,,,,,0.25,,,,
,,,,,,,,,,,,,,0.23,,,,,0.27,0.27,,,
,,,,,,,,,,,,,,0.25,,,,,0.3,0.29,,,
,,,,,,,,,,,,,,0.28,0.29,,,,,0.31,,,
,,,,,,,,,,,,,,,0.33,0.34,,,0.35,0.34,,,
,,,,,,,,,,,,,,,,0.37,0.38,0.38,0.39,,,,
,,,,,,,,,,,,,,,,,0.41,0.42,,,,,
