0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.97,3.02,3.07,3.12,3.18,,,,,,,,,,,,,,,,,
,2.97,3.02,,,3.16,3.21,3.26,,,,,,,,,,,,,,,,
3.0,3.04,,,,,3.25,3.29,,,,,,,,,,,,,,,,
3.08,3.1,,,,,,3.31,3.34,,,,,,,,,,,,,,,
3.13,3.15,,,,,,,3.34,3.36,3.38,,,,,,,,,,,,,
3.14,3.16,,,,,,,,3.34,3.37,3.39,,,,,,,,,,,,
3.13,3.15,,,,,,,,,,3.39,3.41,3.42,3.43,,,,,,,,,
,3.15,,,,,,,,,,,,3.4,3.41,3.42,3.42,,,,,,,
,3.15,,,,,,,,,,,,,3.39,3.4,3.41,3.43,3.45,3.47,3.49,3.5,3.51,
,3.16,3.18,3.21,3.25,3.3,3.34,3.35,3.34,,,,,,,,,,,3.46,3.48,3.49,3.5,3.5
,,,,,,,,3.33,3.33,3.32,3.32,,,,,,,,,,,3.48,3.48
,,,,,,,,,,3.3,3.3,3.3,,,,,,,,,3.44,3.45,
,,,,,,,,,,,,3.27,,,,,,,,,3.4,3.41,
,,,,,,,,,,,,3.23,3.24,,,,,,,,3.35,,
,,,,,,,,,,3.15,3.18,3.2,3.21,,,,,,,,3.3,3.31,
,,,,,,,,,3.08,3.12,,3.17,3.18,3.18,,,,,,,,3.24,
,,,,,,,,,3.03,3.08,3.11,3.13,3.15,3.15,,,,,,,,3.16,3.16
,,,,,,,,,,,3.06,3.09,,3.12,,,,,,,,3.08,3.09
,,,,,,,,,,,,,3.06,3.07,,,,,,,,3.02,3.02
,,,,,,,,,,,,2.99,3.02,,,,,,,,,2.96,2.97
,,,,,,,,,,,,2.94,2.97,,,,,,,,2.9,2.9,
,,,,,,,,,,,,,2.92,2.94,,,,2.92,2.89,2.87,2.86,,
,,,,,,,,,,,,,2.89,2.9,,,,,2.85,,,,
,,,,,,,,,,,,,,2.87,,,,,2.84,,,,
,,,,,,,,,,,,,,2.82,,,,,2.83,2.83,,,
,,,,,,,,,,,,,,2.77,,,,,2.8,2.82,,,
,,,,,,,,,,,,,,2.72,2.72,,,,,2.81,,,
,,,,,,,,,,,,,,,2.66,2.67,,,2.76,2.79,,,
,,,,,,,,,,,,,,,,2.65,2.68,2.71,2.74,,,,
,,,,,,,,,,,,,,,,,2.68,2.7,,,,,
