0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.81,2.84,2.88,2.92,2.96,,,,,,,,,,,,,,,,,
,2.81,2.84,,,2.94,2.99,3.02,,,,,,,,,,,,,,,,
2.83,2.85,,,,,3.0,3.04,,,,,,,,,,,,,,,,
2.87,2.88,,,,,,3.05,3.08,,,,,,,,,,,,,,,
2.87,2.88,,,,,,,3.08,3.11,3.14,,,,,,,,,,,,,
2.85,2.86,,,,,,,,3.1,3.14,3.16,,,,,,,,,,,,
2.81,2.82,,,,,,,,,,3.16,3.18,3.2,3.21,,,,,,,,,
,2.79,,,,,,,,,,,,3.19,3.2,3.2,3.19,,,,,,,
,2.78,,,,,,,,,,,,,3.18,3.19,3.19,3.19,3.2,3.21,3.21,3.21,3.2,
,2.78,2.81,2.86,2.92,2.99,3.05,3.09,3.12,,,,,,,,,,,3.2,3.2,3.2,3.2,3.18
,,,,,,,,3.12,3.13,3.14,3.14,,,,,,,,,,,3.18,3.17
,,,,,,,,,,3.13,3.13,3.13,,,,,,,,,3.15,3.15,
,,,,,,,,,,,,3.1,,,,,,,,,3.12,3.12,
,,,,,,,,,,,,3.08,3.08,,,,,,,,3.08,,
,,,,,,,,,,3.01,3.04,3.04,3.05,,,,,,,,3.04,3.04,
,,,,,,,,,2.93,2.97,,3.01,3.02,3.01,,,,,,,,2.98,
,,,,,,,,,2.88,2.92,2.96,2.97,2.98,2.98,,,,,,,,2.91,2.91
,,,,,,,,,,,2.91,2.93,,2.94,,,,,,,,2.85,2.85
,,,,,,,,,,,,,2.9,2.9,,,,,,,,2.79,2.79
,,,,,,,,,,,,2.84,2.85,,,,,,,,,2.73,2.73
,,,,,,,,,,,,2.79,2.81,,,,,,,,2.68,2.67,
,,,,,,,,,,,,,2.77,2.78,,,,2.72,2.68,2.66,2.63,,
,,,,,,,,,,,,,2.74,2.74,,,,,2.65,,,,
,,,,,,,,,,,,,,2.71,,,,,2.63,,,,
,,,,,,,,,,,,,,2.67,,,,,2.62,2.59,,,
,,,,,,,,,,,,,,2.63,,,,,2.58,2.58,,,
,,,,,,,,,,,,,,2.59,2.58,,,,,2.56,,,
,,,,,,,,,,,,,,,2.52,2.52,,,2.52,2.53,,,
,,,,,,,,,,,,,,,,2.48,2.48,2.49,2.49,,,,
,,,,,,,,,,,,,,,,,2.46,2.46,,,,,
