0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.63,0.65,0.66,0.67,0.68,,,,,,,,,,,,,,,,,
,0.61,0.63,,,0.66,0.67,0.67,,,,,,,,,,,,,,,,
0.59,0.61,,,,,0.66,0.67,,,,,,,,,,,,,,,,
0.6,0.62,,,,,,0.67,0.68,,,,,,,,,,,,,,,
0.62,0.64,,,,,,,0.7,0.71,0.71,,,,,,,,,,,,,
0.65,0.67,,,,,,,,0.73,0.73,0.71,,,,,,,,,,,,
0.69,0.71,,,,,,,,,,0.73,0.7,0.66,0.63,,,,,,,,,
,0.74,,,,,,,,,,,,0.67,0.63,0.61,0.59,,,,,,,
,0.75,,,,,,,,,,,,,0.63,0.6,0.59,0.58,0.57,0.57,0.57,0.57,0.57,
,0.75,0.78,0.79,0.8,0.8,0.81,0.82,0.82,,,,,,,,,,,0.56,0.56,0.56,0.56,0.57
,,,,,,,,0.84,0.83,0.79,0.74,,,,,,,,,,,0.55,0.56
,,,,,,,,,,0.78,0.72,0.67,,,,,,,,,0.53,0.54,
,,,,,,,,,,,,0.65,,,,,,,,,0.51,0.52,
,,,,,,,,,,,,0.63,0.6,,,,,,,,0.5,,
,,,,,,,,,,0.71,0.67,0.63,0.59,,,,,,,,0.48,0.49,
,,,,,,,,,0.74,0.71,,0.63,0.59,0.56,,,,,,,,0.46,
,,,,,,,,,0.74,0.71,0.67,0.62,0.59,0.55,,,,,,,,0.43,0.45
,,,,,,,,,,,0.65,0.61,,0.54,,,,,,,,0.41,0.43
,,,,,,,,,,,,,0.55,0.52,,,,,,,,0.39,0.41
,,,,,,,,,,,,0.56,0.53,,,,,,,,,0.37,0.39
,,,,,,,,,,,,0.52,0.49,,,,,,,,0.36,0.36,
,,,,,,,,,,,,,0.46,0.44,,,,0.37,0.36,0.35,0.34,,
,,,,,,,,,,,,,0.43,0.41,,,,,0.35,,,,
,,,,,,,,,,,,,,0.38,,,,,0.34,,,,
,,,,,,,,,,,,,,0.37,,,,,0.34,0.32,,,
,,,,,,,,,,,,,,0.38,,,,,0.34,0.33,,,
,,,,,,,,,,,,,,0.38,0.38,,,,,0.36,,,
,,,,,,,,,,,,,,,0.39,0.4,,,0.39,0.39,,,
,,,,,,,,,,,,,,,,0.41,0.41,0.41,0.42,,,,
,,,,,,,,,,,,,,,,,0.42,0.43,,,,,
