0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,3.0,3.04,3.09,3.15,3.19,,,,,,,,,,,,,,,,,
,2.99,3.03,,,3.18,3.24,3.28,,,,,,,,,,,,,,,,
2.99,3.03,,,,,3.28,3.32,,,,,,,,,,,,,,,,
3.03,3.06,,,,,,3.36,3.41,,,,,,,,,,,,,,,
3.07,3.1,,,,,,,3.43,3.45,3.46,,,,,,,,,,,,,
3.1,3.14,,,,,,,,3.44,3.45,3.45,,,,,,,,,,,,
3.13,3.17,,,,,,,,,,3.44,3.43,3.43,3.44,,,,,,,,,
,3.2,,,,,,,,,,,,3.43,3.44,3.45,3.47,,,,,,,
,3.22,,,,,,,,,,,,,3.44,3.46,3.47,3.5,3.53,3.57,3.57,3.58,3.57,
,3.25,3.29,3.36,3.43,3.49,3.53,3.54,3.52,,,,,,,,,,,3.54,3.55,3.56,3.57,3.56
,,,,,,,,3.5,3.49,3.47,3.44,,,,,,,,,,,3.55,3.55
,,,,,,,,,,3.46,3.44,3.42,,,,,,,,,3.51,3.52,
,,,,,,,,,,,,3.4,,,,,,,,,3.48,3.49,
,,,,,,,,,,,,3.36,3.36,,,,,,,,3.44,,
,,,,,,,,,,3.29,3.32,3.33,3.33,,,,,,,,3.4,3.42,
,,,,,,,,,3.21,3.24,,3.29,3.3,3.29,,,,,,,,3.36,
,,,,,,,,,3.18,3.2,3.23,3.25,3.27,3.26,,,,,,,,3.26,3.26
,,,,,,,,,,,3.19,3.22,,3.23,,,,,,,,3.17,3.16
,,,,,,,,,,,,,3.19,3.2,,,,,,,,3.08,3.07
,,,,,,,,,,,,3.14,3.16,,,,,,,,,3.01,3.01
,,,,,,,,,,,,3.11,3.12,,,,,,,,2.95,2.94,
,,,,,,,,,,,,,3.09,3.1,,,,3.02,2.97,2.94,2.91,,
,,,,,,,,,,,,,3.06,3.06,,,,,2.96,,,,
,,,,,,,,,,,,,,3.03,,,,,2.97,,,,
,,,,,,,,,,,,,,2.98,,,,,3.0,2.99,,,
,,,,,,,,,,,,,,2.93,,,,,3.0,3.02,,,
,,,,,,,,,,,,,,2.89,2.9,,,,,3.04,,,
,,,,,,,,,,,,,,,2.89,2.91,,,3.02,3.04,,,
,,,,,,,,,,,,,,,,2.93,2.98,3.02,3.04,,,,
,,,,,,,,,,,,,,,,,3.02,3.05,,,,,
