0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.58,0.6,0.62,0.64,0.68,,,,,,,,,,,,,,,,,
,0.59,0.6,,,0.66,0.69,0.72,,,,,,,,,,,,,,,,
0.61,0.62,,,,,0.7,0.72,,,,,,,,,,,,,,,,
0.63,0.64,,,,,,0.72,0.74,,,,,,,,,,,,,,,
0.64,0.64,,,,,,,0.72,0.74,0.75,,,,,,,,,,,,,
0.62,0.62,,,,,,,,0.72,0.73,0.75,,,,,,,,,,,,
0.59,0.59,,,,,,,,,,0.74,0.76,0.78,0.79,,,,,,,,,
,0.57,,,,,,,,,,,,0.76,0.78,0.78,0.79,,,,,,,
,0.57,,,,,,,,,,,,,0.76,0.77,0.78,0.79,0.79,0.81,0.82,0.83,0.83,
,0.58,0.59,0.61,0.64,0.67,0.7,0.72,0.73,,,,,,,,,,,0.81,0.82,0.83,0.83,0.82
,,,,,,,,0.75,0.74,0.74,0.73,,,,,,,,,,,0.82,0.82
,,,,,,,,,,0.74,0.74,0.74,,,,,,,,,0.8,0.81,
,,,,,,,,,,,,0.73,,,,,,,,,0.79,0.8,
,,,,,,,,,,,,0.72,0.72,,,,,,,,0.78,,
,,,,,,,,,,0.69,0.7,0.7,0.71,,,,,,,,0.76,0.77,
,,,,,,,,,0.65,0.67,,0.68,0.69,0.7,,,,,,,,0.74,
,,,,,,,,,0.62,0.64,0.66,0.67,0.68,0.68,,,,,,,,0.72,0.73
,,,,,,,,,,,0.63,0.65,,0.66,,,,,,,,0.7,0.71
,,,,,,,,,,,,,0.63,0.64,,,,,,,,0.68,0.69
,,,,,,,,,,,,0.6,0.61,,,,,,,,,0.65,0.66
,,,,,,,,,,,,0.58,0.59,,,,,,,,0.62,0.63,
,,,,,,,,,,,,,0.57,0.59,,,,0.61,0.61,0.6,0.6,,
,,,,,,,,,,,,,0.56,0.58,,,,,0.59,,,,
,,,,,,,,,,,,,,0.57,,,,,0.58,,,,
,,,,,,,,,,,,,,0.55,,,,,0.57,0.57,,,
,,,,,,,,,,,,,,0.52,,,,,0.54,0.56,,,
,,,,,,,,,,,,,,0.49,0.5,,,,,0.54,,,
,,,,,,,,,,,,,,,0.46,0.47,,,0.49,0.51,,,
,,,,,,,,,,,,,,,,0.44,0.45,0.46,0.46,,,,
,,,,,,,,,,,,,,,,,0.44,0.44,,,,,
