0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.44,0.49,0.54,0.59,0.61,,,,,,,,,,,,,,,,,
,0.48,0.5,,,0.62,0.65,0.66,,,,,,,,,,,,,,,,
0.53,0.55,,,,,0.66,0.68,,,,,,,,,,,,,,,,
0.59,0.6,,,,,,0.67,0.68,,,,,,,,,,,,,,,
0.62,0.63,,,,,,,0.65,0.64,0.61,,,,,,,,,,,,,
0.62,0.64,,,,,,,,0.61,0.58,0.54,,,,,,,,,,,,
0.6,0.62,,,,,,,,,,0.52,0.48,0.44,0.42,,,,,,,,,
,0.58,,,,,,,,,,,,0.45,0.43,0.41,0.4,,,,,,,
,0.54,,,,,,,,,,,,,0.45,0.43,0.42,0.42,0.42,0.43,0.43,0.44,0.45,
,0.49,0.5,0.51,0.52,0.54,0.54,0.54,0.54,,,,,,,,,,,0.43,0.44,0.45,0.46,0.48
,,,,,,,,0.51,0.52,0.52,0.51,,,,,,,,,,,0.45,0.46
,,,,,,,,,,0.49,0.5,0.49,,,,,,,,,0.43,0.44,
,,,,,,,,,,,,0.47,,,,,,,,,0.41,0.42,
,,,,,,,,,,,,0.45,0.43,,,,,,,,0.39,,
,,,,,,,,,,0.4,0.41,0.41,0.4,,,,,,,,0.37,0.39,
,,,,,,,,,0.34,0.36,,0.37,0.36,0.34,,,,,,,,0.38,
,,,,,,,,,0.31,0.33,0.33,0.33,0.32,0.31,,,,,,,,0.37,0.39
,,,,,,,,,,,0.3,0.3,,0.28,,,,,,,,0.35,0.37
,,,,,,,,,,,,,0.27,0.26,,,,,,,,0.32,0.34
,,,,,,,,,,,,0.25,0.24,,,,,,,,,0.31,0.33
,,,,,,,,,,,,0.23,0.22,,,,,,,,0.27,0.29,
,,,,,,,,,,,,,0.21,0.21,,,,0.19,0.2,0.22,0.25,,
,,,,,,,,,,,,,0.21,0.2,,,,,0.19,,,,
,,,,,,,,,,,,,,0.2,,,,,0.19,,,,
,,,,,,,,,,,,,,0.21,,,,,0.19,0.19,,,
,,,,,,,,,,,,,,0.23,,,,,0.17,0.18,,,
,,,,,,,,,,,,,,0.25,0.24,,,,,0.18,,,
,,,,,,,,,,,,,,,0.26,0.24,,,0.19,0.19,,,
,,,,,,,,,,,,,,,,0.26,0.23,0.21,0.2,,,,
,,,,,,,,,,,,,,,,,0.25,0.23,,,,,
