0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.66,0.68,0.71,0.74,0.78,,,,,,,,,,,,,,,,,
,0.67,0.69,,,0.76,0.79,0.82,,,,,,,,,,,,,,,,
0.7,0.71,,,,,0.8,0.83,,,,,,,,,,,,,,,,
0.73,0.73,,,,,,0.82,0.84,,,,,,,,,,,,,,,
0.74,0.74,,,,,,,0.83,0.85,0.86,,,,,,,,,,,,,
0.73,0.72,,,,,,,,0.83,0.85,0.86,,,,,,,,,,,,
0.69,0.69,,,,,,,,,,0.86,0.88,0.9,0.92,,,,,,,,,
,0.67,,,,,,,,,,,,0.89,0.91,0.92,0.92,,,,,,,
,0.68,,,,,,,,,,,,,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,
,0.7,0.71,0.73,0.76,0.8,0.83,0.85,0.86,,,,,,,,,,,0.95,0.96,0.97,0.97,0.97
,,,,,,,,0.88,0.88,0.88,0.87,,,,,,,,,,,0.97,0.96
,,,,,,,,,,0.89,0.89,0.88,,,,,,,,,0.95,0.95,
,,,,,,,,,,,,0.88,,,,,,,,,0.94,0.94,
,,,,,,,,,,,,0.87,0.87,,,,,,,,0.92,,
,,,,,,,,,,0.85,0.85,0.86,0.86,,,,,,,,0.91,0.91,
,,,,,,,,,0.81,0.83,,0.84,0.85,0.85,,,,,,,,0.89,
,,,,,,,,,0.78,0.8,0.82,0.83,0.84,0.84,,,,,,,,0.86,0.87
,,,,,,,,,,,0.79,0.81,,0.83,,,,,,,,0.84,0.85
,,,,,,,,,,,,,0.8,0.81,,,,,,,,0.82,0.83
,,,,,,,,,,,,0.77,0.78,,,,,,,,,0.8,0.81
,,,,,,,,,,,,0.75,0.76,,,,,,,,0.77,0.77,
,,,,,,,,,,,,,0.74,0.76,,,,0.77,0.76,0.76,0.75,,
,,,,,,,,,,,,,0.74,0.75,,,,,0.75,,,,
,,,,,,,,,,,,,,0.74,,,,,0.74,,,,
,,,,,,,,,,,,,,0.72,,,,,0.73,0.73,,,
,,,,,,,,,,,,,,0.69,,,,,0.71,0.72,,,
,,,,,,,,,,,,,,0.66,0.66,,,,,0.7,,,
,,,,,,,,,,,,,,,0.62,0.62,,,0.65,0.66,,,
,,,,,,,,,,,,,,,,0.59,0.6,0.6,0.61,,,,
,,,,,,,,,,,,,,,,,0.58,0.58,,,,,
