0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.34,0.37,0.42,0.46,0.49,,,,,,,,,,,,,,,,,
,0.39,0.4,,,0.49,0.52,0.53,,,,,,,,,,,,,,,,
0.45,0.45,,,,,0.54,0.55,,,,,,,,,,,,,,,,
0.51,0.5,,,,,,0.55,0.55,,,,,,,,,,,,,,,
0.54,0.54,,,,,,,0.53,0.52,0.49,,,,,,,,,,,,,
0.55,0.55,,,,,,,,0.49,0.47,0.43,,,,,,,,,,,,
0.53,0.54,,,,,,,,,,0.43,0.39,0.36,0.34,,,,,,,,,
,0.51,,,,,,,,,,,,0.37,0.35,0.33,0.32,,,,,,,
,0.47,,,,,,,,,,,,,0.36,0.35,0.34,0.33,0.33,0.33,0.34,0.35,0.37,
,0.43,0.44,0.45,0.46,0.46,0.46,0.45,0.45,,,,,,,,,,,0.34,0.35,0.36,0.37,0.39
,,,,,,,,0.43,0.44,0.44,0.43,,,,,,,,,,,0.36,0.37
,,,,,,,,,,0.43,0.43,0.41,,,,,,,,,0.34,0.34,
,,,,,,,,,,,,0.39,,,,,,,,,0.32,0.33,
,,,,,,,,,,,,0.36,0.34,,,,,,,,0.3,,
,,,,,,,,,,0.33,0.34,0.33,0.31,,,,,,,,0.27,0.3,
,,,,,,,,,0.28,0.29,,0.28,0.27,0.25,,,,,,,,0.28,
,,,,,,,,,0.25,0.25,0.25,0.24,0.23,0.22,,,,,,,,0.26,0.29
,,,,,,,,,,,0.22,0.21,,0.19,,,,,,,,0.24,0.26
,,,,,,,,,,,,,0.18,0.17,,,,,,,,0.21,0.22
,,,,,,,,,,,,0.18,0.16,,,,,,,,,0.19,0.21
,,,,,,,,,,,,0.16,0.15,,,,,,,,0.16,0.18,
,,,,,,,,,,,,,0.14,0.13,,,,0.1,0.1,0.12,0.14,,
,,,,,,,,,,,,,0.14,0.13,,,,,0.1,,,,
,,,,,,,,,,,,,,0.13,,,,,0.11,,,,
,,,,,,,,,,,,,,0.14,,,,,0.11,0.12,,,
,,,,,,,,,,,,,,0.15,,,,,0.12,0.12,,,
,,,,,,,,,,,,,,0.17,0.16,,,,,0.13,,,
,,,,,,,,,,,,,,,0.18,0.17,,,0.14,0.14,,,
,,,,,,,,,,,,,,,,0.2,0.18,0.17,0.16,,,,
,,,,,,,,,,,,,,,,,0.2,0.19,,,,,
