0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.68,0.72,0.75,0.79,0.84,,,,,,,,,,,,,,,,,
,0.69,0.72,,,0.82,0.86,0.9,,,,,,,,,,,,,,,,
0.71,0.74,,,,,0.88,0.91,,,,,,,,,,,,,,,,
0.76,0.77,,,,,,0.92,0.94,,,,,,,,,,,,,,,
0.79,0.81,,,,,,,0.97,0.98,0.96,,,,,,,,,,,,,
0.81,0.84,,,,,,,,0.99,0.98,0.94,,,,,,,,,,,,
0.83,0.86,,,,,,,,,,0.94,0.89,0.86,0.85,,,,,,,,,
,0.87,,,,,,,,,,,,0.85,0.84,0.85,0.86,,,,,,,
,0.86,,,,,,,,,,,,,0.83,0.84,0.84,0.87,0.91,0.96,1.0,1.05,1.07,
,0.83,0.86,0.89,0.92,0.95,0.97,0.97,0.96,,,,,,,,,,,0.91,0.94,0.98,0.99,0.99
,,,,,,,,0.93,0.91,0.9,0.87,,,,,,,,,,,0.91,0.91
,,,,,,,,,,0.87,0.85,0.82,,,,,,,,,0.82,0.83,
,,,,,,,,,,,,0.79,,,,,,,,,0.75,0.76,
,,,,,,,,,,,,0.75,0.72,,,,,,,,0.69,,
,,,,,,,,,,0.75,0.74,0.71,0.68,,,,,,,,0.62,0.62,
,,,,,,,,,0.72,0.71,,0.67,0.64,0.62,,,,,,,,0.57,
,,,,,,,,,0.68,0.66,0.65,0.63,0.61,0.59,,,,,,,,0.52,0.53
,,,,,,,,,,,0.6,0.59,,0.56,,,,,,,,0.49,0.49
,,,,,,,,,,,,,0.54,0.53,,,,,,,,0.47,0.47
,,,,,,,,,,,,0.51,0.51,,,,,,,,,0.46,0.46
,,,,,,,,,,,,0.49,0.48,,,,,,,,0.48,0.48,
,,,,,,,,,,,,,0.47,0.46,,,,0.49,0.5,0.5,0.5,,
,,,,,,,,,,,,,0.46,0.46,,,,,0.52,,,,
,,,,,,,,,,,,,,0.47,,,,,0.55,,,,
,,,,,,,,,,,,,,0.47,,,,,0.58,0.59,,,
,,,,,,,,,,,,,,0.48,,,,,0.6,0.61,,,
,,,,,,,,,,,,,,0.5,0.53,,,,,0.64,,,
,,,,,,,,,,,,,,,0.56,0.6,,,0.66,0.67,,,
,,,,,,,,,,,,,,,,0.62,0.64,0.67,0.7,,,,
,,,,,,,,,,,,,,,,,0.67,0.7,,,,,
