0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.71,2.75,2.8,2.86,2.89,,,,,,,,,,,,,,,,,
,2.7,2.74,,,2.88,2.92,2.95,,,,,,,,,,,,,,,,
2.7,2.74,,,,,2.96,2.99,,,,,,,,,,,,,,,,
2.73,2.77,,,,,,3.02,3.05,,,,,,,,,,,,,,,
2.77,2.81,,,,,,,3.08,3.09,3.09,,,,,,,,,,,,,
2.81,2.85,,,,,,,,3.1,3.1,3.08,,,,,,,,,,,,
2.85,2.9,,,,,,,,,,3.09,3.07,3.06,3.06,,,,,,,,,
,2.93,,,,,,,,,,,,3.06,3.07,3.07,3.09,,,,,,,
,2.94,,,,,,,,,,,,,3.06,3.08,3.09,3.11,3.14,3.17,3.17,3.17,3.16,
,2.95,3.0,3.06,3.12,3.17,3.2,3.2,3.17,,,,,,,,,,,3.14,3.15,3.16,3.16,3.16
,,,,,,,,3.14,3.12,3.09,3.06,,,,,,,,,,,3.14,3.14
,,,,,,,,,,3.06,3.04,3.03,,,,,,,,,3.11,3.12,
,,,,,,,,,,,,3.0,,,,,,,,,3.08,3.09,
,,,,,,,,,,,,2.97,2.97,,,,,,,,3.05,,
,,,,,,,,,,2.91,2.93,2.94,2.95,,,,,,,,3.01,3.01,
,,,,,,,,,2.86,2.88,,2.91,2.92,2.92,,,,,,,,2.96,
,,,,,,,,,2.84,2.85,2.87,2.88,2.9,2.89,,,,,,,,2.88,2.87
,,,,,,,,,,,2.83,2.86,,2.87,,,,,,,,2.8,2.78
,,,,,,,,,,,,,2.84,2.85,,,,,,,,2.72,2.71
,,,,,,,,,,,,2.81,2.82,,,,,,,,,2.67,2.66
,,,,,,,,,,,,2.79,2.79,,,,,,,,2.63,2.62,
,,,,,,,,,,,,,2.77,2.77,,,,2.69,2.65,2.62,2.6,,
,,,,,,,,,,,,,2.75,2.75,,,,,2.63,,,,
,,,,,,,,,,,,,,2.73,,,,,2.66,,,,
,,,,,,,,,,,,,,2.69,,,,,2.68,2.68,,,
,,,,,,,,,,,,,,2.65,,,,,2.69,2.71,,,
,,,,,,,,,,,,,,2.63,2.63,,,,,2.73,,,
,,,,,,,,,,,,,,,2.62,2.63,,,2.71,2.74,,,
,,,,,,,,,,,,,,,,2.65,2.69,2.72,2.75,,,,
,,,,,,,,,,,,,,,,,2.73,2.76,,,,,
