0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.68,0.71,0.74,0.78,0.83,,,,,,,,,,,,,,,,,
,0.7,0.72,,,0.82,0.85,0.88,,,,,,,,,,,,,,,,
0.72,0.74,,,,,0.88,0.9,,,,,,,,,,,,,,,,
0.76,0.78,,,,,,0.92,0.93,,,,,,,,,,,,,,,
0.78,0.8,,,,,,,0.96,0.96,0.95,,,,,,,,,,,,,
0.81,0.83,,,,,,,,0.97,0.97,0.95,,,,,,,,,,,,
0.83,0.85,,,,,,,,,,0.96,0.93,0.92,0.91,,,,,,,,,
,0.86,,,,,,,,,,,,0.91,0.91,0.91,0.93,,,,,,,
,0.85,,,,,,,,,,,,,0.9,0.91,0.92,0.94,0.98,1.02,1.05,1.07,1.08,
,0.83,0.86,0.89,0.92,0.95,0.97,0.98,0.98,,,,,,,,,,,0.97,0.99,1.01,1.02,1.01
,,,,,,,,0.96,0.96,0.96,0.94,,,,,,,,,,,0.94,0.93
,,,,,,,,,,0.94,0.93,0.9,,,,,,,,,0.86,0.86,
,,,,,,,,,,,,0.86,,,,,,,,,0.79,0.79,
,,,,,,,,,,,,0.81,0.79,,,,,,,,0.72,,
,,,,,,,,,,0.79,0.78,0.76,0.74,,,,,,,,0.66,0.65,
,,,,,,,,,0.73,0.73,,0.71,0.7,0.68,,,,,,,,0.6,
,,,,,,,,,0.67,0.68,0.68,0.67,0.66,0.64,,,,,,,,0.55,0.55
,,,,,,,,,,,0.62,0.62,,0.6,,,,,,,,0.51,0.52
,,,,,,,,,,,,,0.57,0.57,,,,,,,,0.49,0.49
,,,,,,,,,,,,0.53,0.53,,,,,,,,,0.48,0.48
,,,,,,,,,,,,0.5,0.5,,,,,,,,0.5,0.49,
,,,,,,,,,,,,,0.48,0.48,,,,0.52,0.52,0.53,0.52,,
,,,,,,,,,,,,,0.47,0.47,,,,,0.55,,,,
,,,,,,,,,,,,,,0.48,,,,,0.58,,,,
,,,,,,,,,,,,,,0.48,,,,,0.61,0.62,,,
,,,,,,,,,,,,,,0.49,,,,,0.64,0.65,,,
,,,,,,,,,,,,,,0.51,0.56,,,,,0.68,,,
,,,,,,,,,,,,,,,0.6,0.64,,,0.71,0.71,,,
,,,,,,,,,,,,,,,,0.67,0.7,0.73,0.75,,,,
,,,,,,,,,,,,,,,,,0.74,0.76,,,,,
