0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.28,0.3,0.32,0.35,0.38,,,,,,,,,,,,,,,,,
,0.33,0.34,,,0.39,0.42,0.43,,,,,,,,,,,,,,,,
0.37,0.38,,,,,0.44,0.46,,,,,,,,,,,,,,,,
0.42,0.42,,,,,,0.46,0.47,,,,,,,,,,,,,,,
0.44,0.45,,,,,,,0.47,0.46,0.43,,,,,,,,,,,,,
0.45,0.46,,,,,,,,0.44,0.42,0.38,,,,,,,,,,,,
0.44,0.45,,,,,,,,,,0.37,0.34,0.32,0.3,,,,,,,,,
,0.44,,,,,,,,,,,,0.32,0.3,0.28,0.27,,,,,,,
,0.41,,,,,,,,,,,,,0.29,0.28,0.27,0.27,0.26,0.27,0.27,0.28,0.3,
,0.38,0.39,0.4,0.41,0.41,0.41,0.4,0.4,,,,,,,,,,,0.26,0.26,0.27,0.29,0.3
,,,,,,,,0.37,0.37,0.36,0.34,,,,,,,,,,,0.26,0.27
,,,,,,,,,,0.34,0.32,0.3,,,,,,,,,0.23,0.23,
,,,,,,,,,,,,0.28,,,,,,,,,0.2,0.21,
,,,,,,,,,,,,0.26,0.24,,,,,,,,0.17,,
,,,,,,,,,,0.26,0.25,0.24,0.22,,,,,,,,0.15,0.16,
,,,,,,,,,0.24,0.24,,0.21,0.19,0.17,,,,,,,,0.15,
,,,,,,,,,0.22,0.21,0.2,0.19,0.17,0.15,,,,,,,,0.13,0.15
,,,,,,,,,,,0.18,0.17,,0.14,,,,,,,,0.11,0.12
,,,,,,,,,,,,,0.14,0.13,,,,,,,,0.1,0.1
,,,,,,,,,,,,0.15,0.13,,,,,,,,,0.09,0.09
,,,,,,,,,,,,0.13,0.12,,,,,,,,0.08,0.09,
,,,,,,,,,,,,,0.11,0.1,,,,0.07,0.07,0.07,0.08,,
,,,,,,,,,,,,,0.1,0.09,,,,,0.07,,,,
,,,,,,,,,,,,,,0.09,,,,,0.07,,,,
,,,,,,,,,,,,,,0.08,,,,,0.07,0.07,,,
,,,,,,,,,,,,,,0.09,,,,,0.06,0.07,,,
,,,,,,,,,,,,,,0.1,0.09,,,,,0.07,,,
,,,,,,,,,,,,,,,0.11,0.1,,,0.08,0.08,,,
,,,,,,,,,,,,,,,,0.12,0.11,0.1,0.09,,,,
,,,,,,,,,,,,,,,,,0.12,0.11,,,,,
