0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.67,0.71,0.74,0.79,0.84,,,,,,,,,,,,,,,,,
,0.67,0.71,,,0.81,0.86,0.9,,,,,,,,,,,,,,,,
0.7,0.72,,,,,0.87,0.91,,,,,,,,,,,,,,,,
0.74,0.76,,,,,,0.92,0.94,,,,,,,,,,,,,,,
0.77,0.79,,,,,,,0.97,0.98,0.96,,,,,,,,,,,,,
0.8,0.82,,,,,,,,0.99,0.97,0.94,,,,,,,,,,,,
0.82,0.84,,,,,,,,,,0.94,0.89,0.86,0.85,,,,,,,,,
,0.85,,,,,,,,,,,,0.85,0.84,0.85,0.86,,,,,,,
,0.85,,,,,,,,,,,,,0.83,0.84,0.84,0.87,0.91,0.96,1.0,1.05,1.07,
,0.83,0.86,0.89,0.92,0.95,0.96,0.96,0.95,,,,,,,,,,,0.91,0.94,0.98,0.99,0.99
,,,,,,,,0.92,0.91,0.89,0.87,,,,,,,,,,,0.91,0.91
,,,,,,,,,,0.87,0.85,0.81,,,,,,,,,0.82,0.83,
,,,,,,,,,,,,0.78,,,,,,,,,0.75,0.76,
,,,,,,,,,,,,0.74,0.71,,,,,,,,0.68,,
,,,,,,,,,,0.74,0.73,0.7,0.67,,,,,,,,0.62,0.62,
,,,,,,,,,0.71,0.7,,0.66,0.63,0.61,,,,,,,,0.57,
,,,,,,,,,0.67,0.65,0.64,0.62,0.6,0.58,,,,,,,,0.52,0.53
,,,,,,,,,,,0.59,0.58,,0.55,,,,,,,,0.48,0.49
,,,,,,,,,,,,,0.53,0.52,,,,,,,,0.46,0.46
,,,,,,,,,,,,0.5,0.5,,,,,,,,,0.46,0.46
,,,,,,,,,,,,0.48,0.47,,,,,,,,0.47,0.47,
,,,,,,,,,,,,,0.46,0.45,,,,0.48,0.49,0.49,0.5,,
,,,,,,,,,,,,,0.45,0.45,,,,,0.51,,,,
,,,,,,,,,,,,,,0.45,,,,,0.54,,,,
,,,,,,,,,,,,,,0.46,,,,,0.57,0.58,,,
,,,,,,,,,,,,,,0.46,,,,,0.59,0.61,,,
,,,,,,,,,,,,,,0.48,0.52,,,,,0.63,,,
,,,,,,,,,,,,,,,0.55,0.58,,,0.65,0.66,,,
,,,,,,,,,,,,,,,,0.61,0.63,0.66,0.69,,,,
,,,,,,,,,,,,,,,,,0.66,0.69,,,,,
