0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.65,2.69,2.73,2.78,2.82,,,,,,,,,,,,,,,,,
,2.64,2.67,,,2.81,2.85,2.88,,,,,,,,,,,,,,,,
2.63,2.67,,,,,2.89,2.92,,,,,,,,,,,,,,,,
2.67,2.7,,,,,,2.96,2.99,,,,,,,,,,,,,,,
2.7,2.75,,,,,,,3.02,3.03,3.02,,,,,,,,,,,,,
2.75,2.8,,,,,,,,3.04,3.04,3.02,,,,,,,,,,,,
2.8,2.85,,,,,,,,,,3.03,3.0,2.99,2.99,,,,,,,,,
,2.88,,,,,,,,,,,,2.99,3.0,3.0,3.01,,,,,,,
,2.9,,,,,,,,,,,,,3.0,3.01,3.02,3.04,3.07,3.1,3.1,3.1,3.09,
,2.9,2.95,3.01,3.07,3.12,3.15,3.14,3.11,,,,,,,,,,,3.07,3.08,3.08,3.08,3.08
,,,,,,,,3.08,3.06,3.03,3.0,,,,,,,,,,,3.07,3.07
,,,,,,,,,,3.0,2.98,2.97,,,,,,,,,3.04,3.05,
,,,,,,,,,,,,2.94,,,,,,,,,3.01,3.02,
,,,,,,,,,,,,2.9,2.9,,,,,,,,2.98,,
,,,,,,,,,,2.84,2.87,2.87,2.88,,,,,,,,2.94,2.95,
,,,,,,,,,2.79,2.81,,2.85,2.85,2.85,,,,,,,,2.9,
,,,,,,,,,2.77,2.78,2.8,2.82,2.83,2.82,,,,,,,,2.82,2.81
,,,,,,,,,,,2.77,2.79,,2.8,,,,,,,,2.73,2.72
,,,,,,,,,,,,,2.77,2.78,,,,,,,,2.66,2.65
,,,,,,,,,,,,2.74,2.75,,,,,,,,,2.6,2.59
,,,,,,,,,,,,2.72,2.72,,,,,,,,2.56,2.55,
,,,,,,,,,,,,,2.7,2.7,,,,2.61,2.57,2.54,2.53,,
,,,,,,,,,,,,,2.68,2.67,,,,,2.56,,,,
,,,,,,,,,,,,,,2.65,,,,,2.58,,,,
,,,,,,,,,,,,,,2.62,,,,,2.6,2.6,,,
,,,,,,,,,,,,,,2.58,,,,,2.61,2.63,,,
,,,,,,,,,,,,,,2.56,2.56,,,,,2.66,,,
,,,,,,,,,,,,,,,2.56,2.57,,,2.65,2.67,,,
,,,,,,,,,,,,,,,,2.59,2.62,2.65,2.68,,,,
,,,,,,,,,,,,,,,,,2.67,2.7,,,,,
