0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.69,0.73,0.76,0.8,0.85,,,,,,,,,,,,,,,,,
,0.71,0.73,,,0.84,0.88,0.91,,,,,,,,,,,,,,,,
0.73,0.76,,,,,0.9,0.93,,,,,,,,,,,,,,,,
0.77,0.79,,,,,,0.95,0.97,,,,,,,,,,,,,,,
0.79,0.82,,,,,,,1.0,1.01,0.99,,,,,,,,,,,,,
0.82,0.85,,,,,,,,1.03,1.01,0.98,,,,,,,,,,,,
0.85,0.87,,,,,,,,,,0.99,0.95,0.92,0.92,,,,,,,,,
,0.88,,,,,,,,,,,,0.92,0.91,0.91,0.93,,,,,,,
,0.88,,,,,,,,,,,,,0.9,0.91,0.91,0.93,0.97,1.01,1.05,1.08,1.09,
,0.86,0.89,0.93,0.97,1.01,1.03,1.04,1.03,,,,,,,,,,,0.96,0.98,1.0,1.01,0.99
,,,,,,,,1.0,0.99,0.98,0.95,,,,,,,,,,,0.92,0.91
,,,,,,,,,,0.96,0.93,0.9,,,,,,,,,0.84,0.84,
,,,,,,,,,,,,0.86,,,,,,,,,0.77,0.77,
,,,,,,,,,,,,0.82,0.79,,,,,,,,0.71,,
,,,,,,,,,,0.82,0.8,0.77,0.74,,,,,,,,0.64,0.63,
,,,,,,,,,0.77,0.77,,0.73,0.7,0.68,,,,,,,,0.58,
,,,,,,,,,0.72,0.71,0.71,0.68,0.66,0.64,,,,,,,,0.53,0.53
,,,,,,,,,,,0.65,0.64,,0.6,,,,,,,,0.5,0.5
,,,,,,,,,,,,,0.58,0.57,,,,,,,,0.48,0.48
,,,,,,,,,,,,0.54,0.54,,,,,,,,,0.47,0.47
,,,,,,,,,,,,0.51,0.5,,,,,,,,0.49,0.48,
,,,,,,,,,,,,,0.48,0.48,,,,0.51,0.51,0.51,0.51,,
,,,,,,,,,,,,,0.47,0.47,,,,,0.54,,,,
,,,,,,,,,,,,,,0.48,,,,,0.57,,,,
,,,,,,,,,,,,,,0.48,,,,,0.6,0.61,,,
,,,,,,,,,,,,,,0.49,,,,,0.63,0.64,,,
,,,,,,,,,,,,,,0.51,0.55,,,,,0.67,,,
,,,,,,,,,,,,,,,0.59,0.62,,,0.7,0.7,,,
,,,,,,,,,,,,,,,,0.66,0.68,0.71,0.74,,,,
,,,,,,,,,,,,,,,,,0.72,0.75,,,,,
