0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,1.29,1.31,1.31,1.3,1.27,,,,,,,,,,,,,,,,,
,1.24,1.27,,,1.27,1.25,1.22,,,,,,,,,,,,,,,,
1.21,1.24,,,,,1.23,1.21,,,,,,,,,,,,,,,,
1.22,1.24,,,,,,1.2,1.18,,,,,,,,,,,,,,,
1.22,1.23,,,,,,,1.17,1.15,1.14,,,,,,,,,,,,,
1.22,1.23,,,,,,,,1.14,1.13,1.14,,,,,,,,,,,,
1.23,1.24,,,,,,,,,,1.14,1.17,1.21,1.24,,,,,,,,,
,1.24,,,,,,,,,,,,1.21,1.24,1.27,1.31,,,,,,,
,1.24,,,,,,,,,,,,,1.24,1.28,1.31,1.34,1.38,1.4,1.41,1.41,1.4,
,1.24,1.24,1.24,1.23,1.22,1.21,1.2,1.18,,,,,,,,,,,1.39,1.4,1.4,1.39,1.38
,,,,,,,,1.21,1.21,1.21,1.21,,,,,,,,,,,1.38,1.37
,,,,,,,,,,1.23,1.22,1.21,,,,,,,,,1.37,1.36,
,,,,,,,,,,,,1.21,,,,,,,,,1.35,1.34,
,,,,,,,,,,,,1.23,1.23,,,,,,,,1.33,,
,,,,,,,,,,1.27,1.26,1.25,1.24,,,,,,,,1.31,1.3,
,,,,,,,,,1.3,1.3,,1.27,1.26,1.26,,,,,,,,1.29,
,,,,,,,,,1.32,1.32,1.31,1.3,1.28,1.28,,,,,,,,1.28,1.29
,,,,,,,,,,,1.33,1.31,,1.29,,,,,,,,1.29,1.3
,,,,,,,,,,,,,1.31,1.3,,,,,,,,1.3,1.31
,,,,,,,,,,,,1.32,1.32,,,,,,,,,1.31,1.32
,,,,,,,,,,,,1.32,1.31,,,,,,,,1.31,1.32,
,,,,,,,,,,,,,1.31,1.31,,,,1.31,1.31,1.31,1.32,,
,,,,,,,,,,,,,1.3,1.3,,,,,1.32,,,,
,,,,,,,,,,,,,,1.3,,,,,1.33,,,,
,,,,,,,,,,,,,,1.3,,,,,1.34,1.35,,,
,,,,,,,,,,,,,,1.3,,,,,1.34,1.35,,,
,,,,,,,,,,,,,,1.3,1.31,,,,,1.36,,,
,,,,,,,,,,,,,,,1.31,1.32,,,1.36,1.38,,,
,,,,,,,,,,,,,,,,1.33,1.35,1.37,1.39,,,,
,,,,,,,,,,,,,,,,,1.37,1.39,,,,,
