0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.58,0.59,0.59,0.58,0.56,,,,,,,,,,,,,,,,,
,0.56,0.58,,,0.58,0.57,0.55,,,,,,,,,,,,,,,,
0.53,0.55,,,,,0.56,0.55,,,,,,,,,,,,,,,,
0.52,0.53,,,,,,0.54,0.53,,,,,,,,,,,,,,,
0.5,0.52,,,,,,,0.51,0.49,0.46,,,,,,,,,,,,,
0.49,0.5,,,,,,,,0.46,0.44,0.42,,,,,,,,,,,,
0.47,0.48,,,,,,,,,,0.4,0.39,0.38,0.39,,,,,,,,,
,0.45,,,,,,,,,,,,0.36,0.38,0.41,0.45,,,,,,,
,0.42,,,,,,,,,,,,,0.36,0.4,0.44,0.49,0.54,0.59,0.64,0.68,0.71,
,0.38,0.37,0.37,0.37,0.38,0.38,0.38,0.38,,,,,,,,,,,0.57,0.61,0.65,0.67,0.68
,,,,,,,,0.35,0.34,0.34,0.33,,,,,,,,,,,0.63,0.63
,,,,,,,,,,0.32,0.32,0.32,,,,,,,,,0.57,0.59,
,,,,,,,,,,,,0.31,,,,,,,,,0.54,0.55,
,,,,,,,,,,,,0.29,0.3,,,,,,,,0.51,,
,,,,,,,,,,0.26,0.27,0.28,0.29,,,,,,,,0.48,0.51,
,,,,,,,,,0.22,0.24,,0.26,0.27,0.28,,,,,,,,0.48,
,,,,,,,,,0.21,0.23,0.24,0.24,0.25,0.26,,,,,,,,0.44,0.47
,,,,,,,,,,,0.22,0.23,,0.24,,,,,,,,0.4,0.43
,,,,,,,,,,,,,0.21,0.21,,,,,,,,0.36,0.38
,,,,,,,,,,,,0.18,0.19,,,,,,,,,0.32,0.35
,,,,,,,,,,,,0.16,0.16,,,,,,,,0.26,0.29,
,,,,,,,,,,,,,0.15,0.15,,,,0.17,0.18,0.21,0.24,,
,,,,,,,,,,,,,0.14,0.14,,,,,0.17,,,,
,,,,,,,,,,,,,,0.14,,,,,0.16,,,,
,,,,,,,,,,,,,,0.16,,,,,0.17,0.21,,,
,,,,,,,,,,,,,,0.17,,,,,0.19,0.23,,,
,,,,,,,,,,,,,,0.18,0.19,,,,,0.26,,,
,,,,,,,,,,,,,,,0.2,0.21,,,0.25,0.28,,,
,,,,,,,,,,,,,,,,0.23,0.24,0.25,0.27,,,,
,,,,,,,,,,,,,,,,,0.25,0.26,,,,,
