0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.52,0.58,0.65,0.71,0.75,,,,,,,,,,,,,,,,,
,0.56,0.59,,,0.73,0.77,0.8,,,,,,,,,,,,,,,,
0.62,0.64,,,,,0.78,0.81,,,,,,,,,,,,,,,,
0.7,0.71,,,,,,0.81,0.83,,,,,,,,,,,,,,,
0.74,0.75,,,,,,,0.81,0.8,0.76,,,,,,,,,,,,,
0.75,0.77,,,,,,,,0.77,0.73,0.68,,,,,,,,,,,,
0.73,0.75,,,,,,,,,,0.67,0.62,0.58,0.54,,,,,,,,,
,0.71,,,,,,,,,,,,0.58,0.56,0.54,0.53,,,,,,,
,0.65,,,,,,,,,,,,,0.57,0.56,0.56,0.57,0.58,0.6,0.61,0.61,0.62,
,0.58,0.6,0.62,0.64,0.66,0.67,0.68,0.69,,,,,,,,,,,0.6,0.61,0.61,0.62,0.62
,,,,,,,,0.64,0.65,0.64,0.62,,,,,,,,,,,0.61,0.61
,,,,,,,,,,0.61,0.61,0.6,,,,,,,,,0.59,0.59,
,,,,,,,,,,,,0.57,,,,,,,,,0.58,0.58,
,,,,,,,,,,,,0.54,0.53,,,,,,,,0.56,,
,,,,,,,,,,0.49,0.51,0.5,0.49,,,,,,,,0.54,0.56,
,,,,,,,,,0.42,0.44,,0.46,0.45,0.43,,,,,,,,0.56,
,,,,,,,,,0.39,0.4,0.41,0.41,0.4,0.39,,,,,,,,0.55,0.58
,,,,,,,,,,,0.37,0.37,,0.36,,,,,,,,0.53,0.56
,,,,,,,,,,,,,0.33,0.33,,,,,,,,0.51,0.53
,,,,,,,,,,,,0.3,0.3,,,,,,,,,0.48,0.52
,,,,,,,,,,,,0.27,0.27,,,,,,,,0.43,0.47,
,,,,,,,,,,,,,0.24,0.24,,,,0.29,0.32,0.37,0.41,,
,,,,,,,,,,,,,0.23,0.22,,,,,0.32,,,,
,,,,,,,,,,,,,,0.21,,,,,0.31,,,,
,,,,,,,,,,,,,,0.21,,,,,0.31,0.33,,,
,,,,,,,,,,,,,,0.24,,,,,0.29,0.32,,,
,,,,,,,,,,,,,,0.27,0.27,,,,,0.32,,,
,,,,,,,,,,,,,,,0.31,0.31,,,0.3,0.32,,,
,,,,,,,,,,,,,,,,0.34,0.32,0.31,0.32,,,,
,,,,,,,,,,,,,,,,,0.34,0.33,,,,,
