0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,1.37,1.39,1.42,1.45,1.48,,,,,,,,,,,,,,,,,
,1.36,1.38,,,1.47,1.5,1.52,,,,,,,,,,,,,,,,
1.35,1.38,,,,,1.53,1.55,,,,,,,,,,,,,,,,
1.37,1.41,,,,,,1.58,1.6,,,,,,,,,,,,,,,
1.41,1.44,,,,,,,1.62,1.62,1.61,,,,,,,,,,,,,
1.45,1.49,,,,,,,,1.62,1.61,1.6,,,,,,,,,,,,
1.5,1.54,,,,,,,,,,1.59,1.57,1.56,1.56,,,,,,,,,
,1.58,,,,,,,,,,,,1.56,1.56,1.57,1.58,,,,,,,
,1.59,,,,,,,,,,,,,1.56,1.57,1.58,1.61,1.64,1.66,1.67,1.67,1.66,
,1.61,1.64,1.69,1.72,1.75,1.75,1.73,1.68,,,,,,,,,,,1.64,1.64,1.65,1.65,1.65
,,,,,,,,1.66,1.63,1.59,1.55,,,,,,,,,,,1.64,1.64
,,,,,,,,,,1.56,1.53,1.52,,,,,,,,,1.61,1.61,
,,,,,,,,,,,,1.49,,,,,,,,,1.59,1.59,
,,,,,,,,,,,,1.47,1.47,,,,,,,,1.56,,
,,,,,,,,,,1.43,1.44,1.45,1.45,,,,,,,,1.54,1.55,
,,,,,,,,,1.41,1.41,,1.43,1.44,1.44,,,,,,,,1.51,
,,,,,,,,,1.4,1.39,1.4,1.41,1.42,1.42,,,,,,,,1.45,1.44
,,,,,,,,,,,1.38,1.4,,1.41,,,,,,,,1.39,1.37
,,,,,,,,,,,,,1.39,1.4,,,,,,,,1.34,1.32
,,,,,,,,,,,,1.37,1.38,,,,,,,,,1.3,1.29
,,,,,,,,,,,,1.37,1.37,,,,,,,,1.27,1.27,
,,,,,,,,,,,,,1.36,1.36,,,,1.31,1.28,1.27,1.26,,
,,,,,,,,,,,,,1.35,1.35,,,,,1.28,,,,
,,,,,,,,,,,,,,1.34,,,,,1.32,,,,
,,,,,,,,,,,,,,1.33,,,,,1.36,1.37,,,
,,,,,,,,,,,,,,1.31,,,,,1.38,1.41,,,
,,,,,,,,,,,,,,1.31,1.31,,,,,1.45,,,
,,,,,,,,,,,,,,,1.33,1.35,,,1.45,1.48,,,
,,,,,,,,,,,,,,,,1.39,1.43,1.46,1.5,,,,
,,,,,,,,,,,,,,,,,1.49,1.52,,,,,
