0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.75,2.79,2.84,2.9,2.93,,,,,,,,,,,,,,,,,
,2.75,2.78,,,2.93,2.97,2.99,,,,,,,,,,,,,,,,
2.75,2.79,,,,,3.0,3.04,,,,,,,,,,,,,,,,
2.78,2.82,,,,,,3.07,3.1,,,,,,,,,,,,,,,
2.82,2.86,,,,,,,3.13,3.14,3.14,,,,,,,,,,,,,
2.86,2.9,,,,,,,,3.15,3.15,3.14,,,,,,,,,,,,
2.9,2.94,,,,,,,,,,3.15,3.14,3.13,3.13,,,,,,,,,
,2.97,,,,,,,,,,,,3.13,3.14,3.14,3.16,,,,,,,
,2.98,,,,,,,,,,,,,3.13,3.15,3.16,3.18,3.21,3.24,3.24,3.25,3.24,
,2.99,3.04,3.1,3.16,3.21,3.24,3.24,3.21,,,,,,,,,,,3.21,3.22,3.23,3.24,3.24
,,,,,,,,3.19,3.17,3.14,3.11,,,,,,,,,,,3.22,3.22
,,,,,,,,,,3.11,3.09,3.08,,,,,,,,,3.18,3.19,
,,,,,,,,,,,,3.05,,,,,,,,,3.14,3.15,
,,,,,,,,,,,,3.02,3.02,,,,,,,,3.11,,
,,,,,,,,,,2.95,2.97,2.98,2.99,,,,,,,,3.06,3.07,
,,,,,,,,,2.89,2.91,,2.95,2.96,2.97,,,,,,,,3.01,
,,,,,,,,,2.87,2.88,2.91,2.92,2.94,2.94,,,,,,,,2.93,2.92
,,,,,,,,,,,2.87,2.9,,2.92,,,,,,,,2.84,2.83
,,,,,,,,,,,,,2.88,2.89,,,,,,,,2.77,2.76
,,,,,,,,,,,,2.85,2.86,,,,,,,,,2.71,2.71
,,,,,,,,,,,,2.82,2.83,,,,,,,,2.68,2.67,
,,,,,,,,,,,,,2.81,2.81,,,,2.73,2.69,2.67,2.65,,
,,,,,,,,,,,,,2.79,2.79,,,,,2.68,,,,
,,,,,,,,,,,,,,2.77,,,,,2.7,,,,
,,,,,,,,,,,,,,2.73,,,,,2.73,2.73,,,
,,,,,,,,,,,,,,2.7,,,,,2.73,2.75,,,
,,,,,,,,,,,,,,2.67,2.67,,,,,2.77,,,
,,,,,,,,,,,,,,,2.66,2.67,,,2.75,2.78,,,
,,,,,,,,,,,,,,,,2.69,2.72,2.75,2.78,,,,
,,,,,,,,,,,,,,,,,2.76,2.79,,,,,
