0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.37,0.38,0.38,0.37,0.36,,,,,,,,,,,,,,,,,
,0.36,0.37,,,0.38,0.37,0.37,,,,,,,,,,,,,,,,
0.34,0.35,,,,,0.38,0.38,,,,,,,,,,,,,,,,
0.33,0.34,,,,,,0.38,0.38,,,,,,,,,,,,,,,
0.32,0.34,,,,,,,0.38,0.37,0.35,,,,,,,,,,,,,
0.31,0.33,,,,,,,,0.37,0.36,0.34,,,,,,,,,,,,
0.3,0.32,,,,,,,,,,0.34,0.33,0.32,0.31,,,,,,,,,
,0.3,,,,,,,,,,,,0.32,0.31,0.32,0.33,,,,,,,
,0.28,,,,,,,,,,,,,0.31,0.32,0.33,0.34,0.36,0.38,0.4,0.43,0.45,
,0.26,0.28,0.29,0.31,0.33,0.35,0.36,0.36,,,,,,,,,,,0.37,0.39,0.41,0.43,0.45
,,,,,,,,0.34,0.34,0.33,0.31,,,,,,,,,,,0.42,0.43
,,,,,,,,,,0.31,0.3,0.3,,,,,,,,,0.38,0.4,
,,,,,,,,,,,,0.28,,,,,,,,,0.36,0.38,
,,,,,,,,,,,,0.27,0.27,,,,,,,,0.34,,
,,,,,,,,,,0.24,0.25,0.25,0.25,,,,,,,,0.32,0.34,
,,,,,,,,,0.21,0.22,,0.23,0.23,0.23,,,,,,,,0.31,
,,,,,,,,,0.19,0.2,0.21,0.21,0.21,0.21,,,,,,,,0.28,0.3
,,,,,,,,,,,0.18,0.18,,0.18,,,,,,,,0.25,0.28
,,,,,,,,,,,,,0.16,0.16,,,,,,,,0.22,0.24
,,,,,,,,,,,,0.13,0.13,,,,,,,,,0.18,0.2
,,,,,,,,,,,,0.11,0.1,,,,,,,,0.14,0.15,
,,,,,,,,,,,,,0.09,0.09,,,,0.09,0.1,0.11,0.12,,
,,,,,,,,,,,,,0.07,0.08,,,,,0.09,,,,
,,,,,,,,,,,,,,0.07,,,,,0.08,,,,
,,,,,,,,,,,,,,0.06,,,,,0.08,0.09,,,
,,,,,,,,,,,,,,0.05,,,,,0.08,0.1,,,
,,,,,,,,,,,,,,0.05,0.06,,,,,0.1,,,
,,,,,,,,,,,,,,,0.06,0.07,,,0.09,0.1,,,
,,,,,,,,,,,,,,,,0.07,0.07,0.08,0.09,,,,
,,,,,,,,,,,,,,,,,0.07,0.08,,,,,
