0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.72,0.75,0.77,0.79,0.8,,,,,,,,,,,,,,,,,
,0.68,0.72,,,0.79,0.8,0.81,,,,,,,,,,,,,,,,
0.65,0.69,,,,,0.81,0.82,,,,,,,,,,,,,,,,
0.68,0.71,,,,,,0.85,0.86,,,,,,,,,,,,,,,
0.72,0.75,,,,,,,0.89,0.9,0.92,,,,,,,,,,,,,
0.76,0.79,,,,,,,,0.92,0.93,0.94,,,,,,,,,,,,
0.79,0.82,,,,,,,,,,0.94,0.94,0.95,0.96,,,,,,,,,
,0.85,,,,,,,,,,,,0.95,0.96,0.97,0.99,,,,,,,
,0.87,,,,,,,,,,,,,0.96,0.98,1.0,1.01,1.03,1.04,1.03,1.02,1.01,
,0.88,0.9,0.92,0.94,0.96,0.98,1.0,0.99,,,,,,,,,,,1.03,1.03,1.02,1.01,1.01
,,,,,,,,1.02,1.01,0.99,0.97,,,,,,,,,,,1.01,1.01
,,,,,,,,,,0.99,0.98,0.96,,,,,,,,,1.01,1.01,
,,,,,,,,,,,,0.94,,,,,,,,,0.99,1.0,
,,,,,,,,,,,,0.92,0.93,,,,,,,,0.98,,
,,,,,,,,,,0.94,0.92,0.92,0.92,,,,,,,,0.95,0.96,
,,,,,,,,,0.96,0.95,,0.92,0.91,0.9,,,,,,,,0.93,
,,,,,,,,,0.97,0.95,0.94,0.92,0.9,0.88,,,,,,,,0.89,0.89
,,,,,,,,,,,0.93,0.9,,0.86,,,,,,,,0.85,0.85
,,,,,,,,,,,,,0.85,0.84,,,,,,,,0.82,0.82
,,,,,,,,,,,,0.85,0.82,,,,,,,,,0.79,0.8
,,,,,,,,,,,,0.81,0.79,,,,,,,,0.76,0.76,
,,,,,,,,,,,,,0.77,0.76,,,,0.73,0.73,0.73,0.74,,
,,,,,,,,,,,,,0.75,0.73,,,,,0.72,,,,
,,,,,,,,,,,,,,0.7,,,,,0.71,,,,
,,,,,,,,,,,,,,0.69,,,,,0.72,0.73,,,
,,,,,,,,,,,,,,0.68,,,,,0.72,0.73,,,
,,,,,,,,,,,,,,0.7,0.68,,,,,0.73,,,
,,,,,,,,,,,,,,,0.7,0.7,,,0.71,0.72,,,
,,,,,,,,,,,,,,,,0.72,0.71,0.7,0.71,,,,
,,,,,,,,,,,,,,,,,0.72,0.72,,,,,
