0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.95,2.99,3.04,3.09,3.14,,,,,,,,,,,,,,,,,
,2.94,2.99,,,3.12,3.17,3.21,,,,,,,,,,,,,,,,
2.95,2.99,,,,,3.19,3.23,,,,,,,,,,,,,,,,
3.0,3.02,,,,,,3.24,3.28,,,,,,,,,,,,,,,
3.01,3.03,,,,,,,3.28,3.32,3.35,,,,,,,,,,,,,
3.0,3.01,,,,,,,,3.31,3.34,3.37,,,,,,,,,,,,
2.96,2.98,,,,,,,,,,3.36,3.38,3.39,3.4,,,,,,,,,
,2.96,,,,,,,,,,,,3.37,3.38,3.38,3.38,,,,,,,
,2.96,,,,,,,,,,,,,3.35,3.36,3.37,3.37,3.38,3.39,3.4,3.4,3.39,
,2.97,3.0,3.05,3.11,3.18,3.23,3.28,3.29,,,,,,,,,,,3.38,3.38,3.39,3.39,3.37
,,,,,,,,3.28,3.29,3.29,3.29,,,,,,,,,,,3.37,3.35
,,,,,,,,,,3.27,3.27,3.27,,,,,,,,,3.33,3.33,
,,,,,,,,,,,,3.23,,,,,,,,,3.3,3.3,
,,,,,,,,,,,,3.19,3.2,,,,,,,,3.26,,
,,,,,,,,,,3.11,3.14,3.16,3.17,,,,,,,,3.2,3.21,
,,,,,,,,,3.02,3.07,,3.12,3.13,3.13,,,,,,,,3.14,
,,,,,,,,,2.97,3.02,3.06,3.08,3.09,3.09,,,,,,,,3.07,3.07
,,,,,,,,,,,3.0,3.03,,3.05,,,,,,,,3.0,3.0
,,,,,,,,,,,,,3.0,3.01,,,,,,,,2.93,2.94
,,,,,,,,,,,,2.93,2.95,,,,,,,,,2.88,2.88
,,,,,,,,,,,,2.88,2.9,,,,,,,,2.82,2.82,
,,,,,,,,,,,,,2.86,2.88,,,,2.84,2.81,2.79,2.77,,
,,,,,,,,,,,,,2.83,2.84,,,,,2.78,,,,
,,,,,,,,,,,,,,2.81,,,,,2.76,,,,
,,,,,,,,,,,,,,2.77,,,,,2.75,2.75,,,
,,,,,,,,,,,,,,2.72,,,,,2.72,2.74,,,
,,,,,,,,,,,,,,2.67,2.67,,,,,2.73,,,
,,,,,,,,,,,,,,,2.62,2.63,,,2.68,2.7,,,
,,,,,,,,,,,,,,,,2.6,2.63,2.65,2.66,,,,
,,,,,,,,,,,,,,,,,2.62,2.63,,,,,
