0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,1.36,1.4,1.42,1.43,1.43,,,,,,,,,,,,,,,,,
,1.32,1.36,,,1.43,1.43,1.44,,,,,,,,,,,,,,,,
1.28,1.33,,,,,1.44,1.45,,,,,,,,,,,,,,,,
1.31,1.35,,,,,,1.47,1.48,,,,,,,,,,,,,,,
1.35,1.39,,,,,,,1.5,1.5,1.51,,,,,,,,,,,,,
1.39,1.43,,,,,,,,1.5,1.5,1.52,,,,,,,,,,,,
1.42,1.46,,,,,,,,,,1.51,1.53,1.56,1.6,,,,,,,,,
,1.48,,,,,,,,,,,,1.56,1.59,1.63,1.66,,,,,,,
,1.51,,,,,,,,,,,,,1.6,1.63,1.67,1.71,1.74,1.77,1.77,1.77,1.76,
,1.52,1.54,1.56,1.57,1.58,1.59,1.59,1.56,,,,,,,,,,,1.76,1.77,1.77,1.77,1.77
,,,,,,,,1.61,1.59,1.57,1.57,,,,,,,,,,,1.78,1.78
,,,,,,,,,,1.59,1.58,1.57,,,,,,,,,1.76,1.77,
,,,,,,,,,,,,1.55,,,,,,,,,1.75,1.76,
,,,,,,,,,,,,1.54,1.56,,,,,,,,1.73,,
,,,,,,,,,,1.55,1.54,1.54,1.56,,,,,,,,1.71,1.72,
,,,,,,,,,1.58,1.57,,1.56,1.56,1.56,,,,,,,,1.69,
,,,,,,,,,1.59,1.58,1.57,1.56,1.56,1.55,,,,,,,,1.65,1.65
,,,,,,,,,,,1.57,1.56,,1.54,,,,,,,,1.61,1.62
,,,,,,,,,,,,,1.53,1.53,,,,,,,,1.58,1.59
,,,,,,,,,,,,1.52,1.51,,,,,,,,,1.55,1.56
,,,,,,,,,,,,1.49,1.49,,,,,,,,1.51,1.53,
,,,,,,,,,,,,,1.47,1.47,,,,1.47,1.48,1.49,1.5,,
,,,,,,,,,,,,,1.46,1.44,,,,,1.47,,,,
,,,,,,,,,,,,,,1.43,,,,,1.47,,,,
,,,,,,,,,,,,,,1.42,,,,,1.48,1.5,,,
,,,,,,,,,,,,,,1.42,,,,,1.48,1.5,,,
,,,,,,,,,,,,,,1.44,1.43,,,,,1.5,,,
,,,,,,,,,,,,,,,1.46,1.46,,,1.48,1.49,,,
,,,,,,,,,,,,,,,,1.48,1.48,1.47,1.47,,,,
,,,,,,,,,,,,,,,,,1.49,1.48,,,,,
