0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.05,0.05,0.05,0.05,0.05,,,,,,,,,,,,,,,,,
,0.06,0.05,,,0.05,0.05,0.05,,,,,,,,,,,,,,,,
0.08,0.07,,,,,0.05,0.06,,,,,,,,,,,,,,,,
0.08,0.07,,,,,,0.06,0.07,,,,,,,,,,,,,,,
0.08,0.07,,,,,,,0.07,0.08,0.08,,,,,,,,,,,,,
0.08,0.07,,,,,,,,0.08,0.07,0.07,,,,,,,,,,,,
0.08,0.07,,,,,,,,,,0.06,0.06,0.06,0.06,,,,,,,,,
,0.07,,,,,,,,,,,,0.05,0.05,0.06,0.06,,,,,,,
,0.06,,,,,,,,,,,,,0.05,0.05,0.06,0.07,0.07,0.09,0.11,0.13,0.15,
,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,,,,,,,,,,,0.09,0.11,0.13,0.15,0.17
,,,,,,,,0.06,0.06,0.05,0.05,,,,,,,,,,,0.15,0.17
,,,,,,,,,,0.05,0.04,0.04,,,,,,,,,0.13,0.15,
,,,,,,,,,,,,0.04,,,,,,,,,0.14,0.16,
,,,,,,,,,,,,0.04,0.04,,,,,,,,0.14,,
,,,,,,,,,,0.05,0.05,0.04,0.04,,,,,,,,0.15,0.18,
,,,,,,,,,0.05,0.05,,0.05,0.05,0.05,,,,,,,,0.18,
,,,,,,,,,0.06,0.05,0.05,0.05,0.05,0.05,,,,,,,,0.18,0.2
,,,,,,,,,,,0.05,0.05,,0.05,,,,,,,,0.18,0.2
,,,,,,,,,,,,,0.06,0.05,,,,,,,,0.18,0.19
,,,,,,,,,,,,0.06,0.06,,,,,,,,,0.17,0.18
,,,,,,,,,,,,0.08,0.07,,,,,,,,0.16,0.17,
,,,,,,,,,,,,,0.08,0.09,,,,0.12,0.13,0.15,0.17,,
,,,,,,,,,,,,,0.12,0.12,,,,,0.15,,,,
,,,,,,,,,,,,,,0.16,,,,,0.17,,,,
,,,,,,,,,,,,,,0.22,,,,,0.2,0.2,,,
,,,,,,,,,,,,,,0.27,,,,,0.23,0.23,,,
,,,,,,,,,,,,,,0.31,0.31,,,,,0.26,,,
,,,,,,,,,,,,,,,0.34,0.34,,,0.31,0.3,,,
,,,,,,,,,,,,,,,,0.37,0.36,0.36,0.35,,,,
,,,,,,,,,,,,,,,,,0.38,0.38,,,,,
