0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.43,0.43,0.44,0.45,0.46,,,,,,,,,,,,,,,,,
,0.42,0.42,,,0.43,0.44,0.45,,,,,,,,,,,,,,,,
0.44,0.43,,,,,0.43,0.44,,,,,,,,,,,,,,,,
0.45,0.44,,,,,,0.43,0.44,,,,,,,,,,,,,,,
0.45,0.45,,,,,,,0.44,0.45,0.45,,,,,,,,,,,,,
0.46,0.46,,,,,,,,0.45,0.45,0.45,,,,,,,,,,,,
0.47,0.46,,,,,,,,,,0.44,0.45,0.46,0.48,,,,,,,,,
,0.48,,,,,,,,,,,,0.46,0.47,0.49,0.52,,,,,,,
,0.5,,,,,,,,,,,,,0.47,0.49,0.51,0.53,0.55,0.58,0.6,0.63,0.65,
,0.51,0.51,0.5,0.5,0.5,0.5,0.49,0.47,,,,,,,,,,,0.56,0.59,0.62,0.64,0.65
,,,,,,,,0.49,0.47,0.47,0.47,,,,,,,,,,,0.62,0.64
,,,,,,,,,,0.48,0.48,0.48,,,,,,,,,0.59,0.61,
,,,,,,,,,,,,0.49,,,,,,,,,0.58,0.6,
,,,,,,,,,,,,0.49,0.49,,,,,,,,0.58,,
,,,,,,,,,,0.49,0.49,0.49,0.5,,,,,,,,0.58,0.59,
,,,,,,,,,0.48,0.49,,0.5,0.5,0.5,,,,,,,,0.59,
,,,,,,,,,0.48,0.48,0.49,0.5,0.5,0.5,,,,,,,,0.58,0.59
,,,,,,,,,,,0.49,0.5,,0.51,,,,,,,,0.58,0.58
,,,,,,,,,,,,,0.51,0.51,,,,,,,,0.57,0.57
,,,,,,,,,,,,0.51,0.52,,,,,,,,,0.56,0.56
,,,,,,,,,,,,0.53,0.53,,,,,,,,0.57,0.57,
,,,,,,,,,,,,,0.54,0.55,,,,0.57,0.57,0.58,0.58,,
,,,,,,,,,,,,,0.59,0.59,,,,,0.59,,,,
,,,,,,,,,,,,,,0.64,,,,,0.61,,,,
,,,,,,,,,,,,,,0.7,,,,,0.64,0.63,,,
,,,,,,,,,,,,,,0.75,,,,,0.68,0.67,,,
,,,,,,,,,,,,,,0.82,0.81,,,,,0.71,,,
,,,,,,,,,,,,,,,0.85,0.84,,,0.76,0.74,,,
,,,,,,,,,,,,,,,,0.86,0.84,0.82,0.8,,,,
,,,,,,,,,,,,,,,,,0.86,0.84,,,,,
