0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,1.86,1.89,1.93,1.97,2.02,,,,,,,,,,,,,,,,,
,1.86,1.9,,,2.0,2.04,2.08,,,,,,,,,,,,,,,,
1.88,1.91,,,,,2.05,2.09,,,,,,,,,,,,,,,,
1.93,1.94,,,,,,2.1,2.13,,,,,,,,,,,,,,,
1.94,1.95,,,,,,,2.12,2.15,2.17,,,,,,,,,,,,,
1.92,1.93,,,,,,,,2.14,2.16,2.17,,,,,,,,,,,,
1.89,1.89,,,,,,,,,,2.18,2.19,2.21,2.22,,,,,,,,,
,1.87,,,,,,,,,,,,2.2,2.21,2.21,2.22,,,,,,,
,1.87,,,,,,,,,,,,,2.2,2.21,2.22,2.22,2.23,2.24,2.25,2.26,2.26,
,1.88,1.9,1.94,1.99,2.05,2.1,2.14,2.16,,,,,,,,,,,2.24,2.25,2.26,2.26,2.26
,,,,,,,,2.17,2.18,2.18,2.18,,,,,,,,,,,2.25,2.25
,,,,,,,,,,2.18,2.19,2.19,,,,,,,,,2.23,2.24,
,,,,,,,,,,,,2.17,,,,,,,,,2.21,2.22,
,,,,,,,,,,,,2.15,2.15,,,,,,,,2.19,,
,,,,,,,,,,2.1,2.12,2.13,2.13,,,,,,,,2.16,2.17,
,,,,,,,,,2.04,2.07,,2.1,2.11,2.11,,,,,,,,2.13,
,,,,,,,,,1.99,2.03,2.06,2.07,2.08,2.08,,,,,,,,2.08,2.1
,,,,,,,,,,,2.02,2.04,,2.06,,,,,,,,2.04,2.05
,,,,,,,,,,,,,2.02,2.02,,,,,,,,2.0,2.01
,,,,,,,,,,,,1.96,1.98,,,,,,,,,1.95,1.96
,,,,,,,,,,,,1.93,1.94,,,,,,,,1.91,1.9,
,,,,,,,,,,,,,1.91,1.93,,,,1.91,1.89,1.88,1.87,,
,,,,,,,,,,,,,1.89,1.9,,,,,1.87,,,,
,,,,,,,,,,,,,,1.88,,,,,1.84,,,,
,,,,,,,,,,,,,,1.84,,,,,1.82,1.8,,,
,,,,,,,,,,,,,,1.8,,,,,1.77,1.78,,,
,,,,,,,,,,,,,,1.75,1.75,,,,,1.74,,,
,,,,,,,,,,,,,,,1.69,1.69,,,1.69,1.7,,,
,,,,,,,,,,,,,,,,1.64,1.64,1.65,1.65,,,,
,,,,,,,,,,,,,,,,,1.62,1.62,,,,,
