0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.77,0.78,0.77,0.75,0.73,,,,,,,,,,,,,,,,,
,0.73,0.76,,,0.75,0.74,0.72,,,,,,,,,,,,,,,,
0.7,0.72,,,,,0.73,0.72,,,,,,,,,,,,,,,,
0.7,0.71,,,,,,0.7,0.68,,,,,,,,,,,,,,,
0.7,0.71,,,,,,,0.66,0.65,0.63,,,,,,,,,,,,,
0.7,0.7,,,,,,,,0.63,0.61,0.59,,,,,,,,,,,,
0.7,0.69,,,,,,,,,,0.56,0.53,0.52,0.53,,,,,,,,,
,0.66,,,,,,,,,,,,0.49,0.51,0.54,0.59,,,,,,,
,0.61,,,,,,,,,,,,,0.49,0.52,0.57,0.63,0.7,0.77,0.84,0.91,0.96,
,0.57,0.56,0.54,0.54,0.53,0.53,0.54,0.53,,,,,,,,,,,0.75,0.81,0.87,0.92,0.94
,,,,,,,,0.49,0.48,0.46,0.45,,,,,,,,,,,0.87,0.89
,,,,,,,,,,0.43,0.43,0.43,,,,,,,,,0.8,0.83,
,,,,,,,,,,,,0.41,,,,,,,,,0.77,0.8,
,,,,,,,,,,,,0.38,0.39,,,,,,,,0.74,,
,,,,,,,,,,0.35,0.36,0.36,0.37,,,,,,,,0.71,0.76,
,,,,,,,,,0.33,0.34,,0.35,0.35,0.36,,,,,,,,0.73,
,,,,,,,,,0.32,0.33,0.33,0.33,0.34,0.34,,,,,,,,0.69,0.73
,,,,,,,,,,,0.32,0.32,,0.33,,,,,,,,0.65,0.68
,,,,,,,,,,,,,0.31,0.32,,,,,,,,0.6,0.65
,,,,,,,,,,,,0.3,0.31,,,,,,,,,0.56,0.61
,,,,,,,,,,,,0.3,0.31,,,,,,,,0.49,0.53,
,,,,,,,,,,,,,0.32,0.33,,,,0.37,0.4,0.43,0.48,,
,,,,,,,,,,,,,0.33,0.35,,,,,0.4,,,,
,,,,,,,,,,,,,,0.37,,,,,0.41,,,,
,,,,,,,,,,,,,,0.39,,,,,0.43,0.46,,,
,,,,,,,,,,,,,,0.41,,,,,0.45,0.47,,,
,,,,,,,,,,,,,,0.43,0.45,,,,,0.49,,,
,,,,,,,,,,,,,,,0.46,0.48,,,0.5,0.51,,,
,,,,,,,,,,,,,,,,0.5,0.51,0.52,0.52,,,,
,,,,,,,,,,,,,,,,,0.53,0.54,,,,,
