0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.66,0.68,0.69,0.7,0.71,,,,,,,,,,,,,,,,,
,0.64,0.66,,,0.69,0.7,0.71,,,,,,,,,,,,,,,,
0.63,0.64,,,,,0.7,0.71,,,,,,,,,,,,,,,,
0.65,0.65,,,,,,0.71,0.73,,,,,,,,,,,,,,,
0.67,0.68,,,,,,,0.75,0.76,0.76,,,,,,,,,,,,,
0.7,0.72,,,,,,,,0.78,0.78,0.77,,,,,,,,,,,,
0.74,0.76,,,,,,,,,,0.79,0.76,0.72,0.68,,,,,,,,,
,0.79,,,,,,,,,,,,0.73,0.69,0.66,0.64,,,,,,,
,0.8,,,,,,,,,,,,,0.69,0.67,0.65,0.63,0.63,0.62,0.61,0.61,0.61,
,0.8,0.83,0.85,0.86,0.87,0.87,0.89,0.9,,,,,,,,,,,0.61,0.61,0.6,0.6,0.61
,,,,,,,,0.92,0.91,0.87,0.82,,,,,,,,,,,0.6,0.6
,,,,,,,,,,0.86,0.8,0.75,,,,,,,,,0.58,0.58,
,,,,,,,,,,,,0.73,,,,,,,,,0.57,0.57,
,,,,,,,,,,,,0.72,0.68,,,,,,,,0.55,,
,,,,,,,,,,0.8,0.76,0.72,0.68,,,,,,,,0.54,0.54,
,,,,,,,,,0.83,0.8,,0.72,0.68,0.64,,,,,,,,0.52,
,,,,,,,,,0.83,0.8,0.76,0.71,0.67,0.63,,,,,,,,0.5,0.51
,,,,,,,,,,,0.74,0.7,,0.62,,,,,,,,0.47,0.5
,,,,,,,,,,,,,0.64,0.6,,,,,,,,0.46,0.47
,,,,,,,,,,,,0.65,0.61,,,,,,,,,0.44,0.45
,,,,,,,,,,,,0.61,0.58,,,,,,,,0.43,0.43,
,,,,,,,,,,,,,0.55,0.52,,,,0.45,0.44,0.43,0.42,,
,,,,,,,,,,,,,0.51,0.49,,,,,0.43,,,,
,,,,,,,,,,,,,,0.47,,,,,0.42,,,,
,,,,,,,,,,,,,,0.45,,,,,0.41,0.4,,,
,,,,,,,,,,,,,,0.45,,,,,0.42,0.41,,,
,,,,,,,,,,,,,,0.46,0.46,,,,,0.43,,,
,,,,,,,,,,,,,,,0.46,0.47,,,0.46,0.46,,,
,,,,,,,,,,,,,,,,0.47,0.48,0.48,0.48,,,,
,,,,,,,,,,,,,,,,,0.48,0.49,,,,,
