0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.8,0.82,0.86,0.89,0.92,,,,,,,,,,,,,,,,,
,0.79,0.81,,,0.91,0.94,0.96,,,,,,,,,,,,,,,,
0.78,0.82,,,,,0.97,0.99,,,,,,,,,,,,,,,,
0.81,0.84,,,,,,1.02,1.03,,,,,,,,,,,,,,,
0.84,0.88,,,,,,,1.05,1.05,1.04,,,,,,,,,,,,,
0.89,0.93,,,,,,,,1.05,1.04,1.03,,,,,,,,,,,,
0.94,0.99,,,,,,,,,,1.02,1.0,1.0,1.0,,,,,,,,,
,1.03,,,,,,,,,,,,0.99,1.0,1.01,1.03,,,,,,,
,1.05,,,,,,,,,,,,,0.99,1.01,1.03,1.05,1.09,1.12,1.13,1.14,1.13,
,1.07,1.1,1.14,1.18,1.2,1.19,1.16,1.11,,,,,,,,,,,1.09,1.11,1.12,1.12,1.12
,,,,,,,,1.09,1.06,1.02,0.98,,,,,,,,,,,1.11,1.11
,,,,,,,,,,0.99,0.96,0.95,,,,,,,,,1.08,1.09,
,,,,,,,,,,,,0.93,,,,,,,,,1.05,1.07,
,,,,,,,,,,,,0.9,0.9,,,,,,,,1.03,,
,,,,,,,,,,0.87,0.88,0.88,0.89,,,,,,,,1.01,1.02,
,,,,,,,,,0.86,0.85,,0.87,0.87,0.88,,,,,,,,0.99,
,,,,,,,,,0.85,0.83,0.84,0.85,0.86,0.87,,,,,,,,0.93,0.93
,,,,,,,,,,,0.82,0.84,,0.86,,,,,,,,0.88,0.86
,,,,,,,,,,,,,0.84,0.84,,,,,,,,0.82,0.82
,,,,,,,,,,,,0.82,0.83,,,,,,,,,0.79,0.79
,,,,,,,,,,,,0.82,0.82,,,,,,,,0.76,0.76,
,,,,,,,,,,,,,0.81,0.82,,,,0.78,0.76,0.75,0.75,,
,,,,,,,,,,,,,0.81,0.81,,,,,0.76,,,,
,,,,,,,,,,,,,,0.8,,,,,0.8,,,,
,,,,,,,,,,,,,,0.79,,,,,0.84,0.85,,,
,,,,,,,,,,,,,,0.77,,,,,0.86,0.9,,,
,,,,,,,,,,,,,,0.77,0.78,,,,,0.94,,,
,,,,,,,,,,,,,,,0.8,0.82,,,0.93,0.96,,,
,,,,,,,,,,,,,,,,0.86,0.9,0.94,0.98,,,,
,,,,,,,,,,,,,,,,,0.96,1.0,,,,,
