0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.47,0.52,0.58,0.63,0.65,,,,,,,,,,,,,,,,,
,0.5,0.53,,,0.65,0.68,0.69,,,,,,,,,,,,,,,,
0.55,0.57,,,,,0.7,0.71,,,,,,,,,,,,,,,,
0.61,0.63,,,,,,0.7,0.71,,,,,,,,,,,,,,,
0.65,0.66,,,,,,,0.69,0.68,0.64,,,,,,,,,,,,,
0.65,0.66,,,,,,,,0.65,0.62,0.58,,,,,,,,,,,,
0.63,0.65,,,,,,,,,,0.57,0.53,0.49,0.47,,,,,,,,,
,0.61,,,,,,,,,,,,0.5,0.48,0.47,0.46,,,,,,,
,0.56,,,,,,,,,,,,,0.5,0.49,0.49,0.49,0.5,0.51,0.52,0.53,0.55,
,0.51,0.53,0.54,0.56,0.58,0.59,0.59,0.59,,,,,,,,,,,0.52,0.52,0.54,0.56,0.57
,,,,,,,,0.56,0.57,0.57,0.56,,,,,,,,,,,0.54,0.56
,,,,,,,,,,0.55,0.55,0.55,,,,,,,,,0.52,0.53,
,,,,,,,,,,,,0.53,,,,,,,,,0.5,0.51,
,,,,,,,,,,,,0.5,0.48,,,,,,,,0.48,,
,,,,,,,,,,0.44,0.46,0.46,0.45,,,,,,,,0.46,0.48,
,,,,,,,,,0.38,0.4,,0.41,0.4,0.39,,,,,,,,0.47,
,,,,,,,,,0.35,0.36,0.37,0.37,0.36,0.35,,,,,,,,0.46,0.48
,,,,,,,,,,,0.34,0.33,,0.32,,,,,,,,0.43,0.46
,,,,,,,,,,,,,0.3,0.29,,,,,,,,0.41,0.43
,,,,,,,,,,,,0.28,0.27,,,,,,,,,0.38,0.41
,,,,,,,,,,,,0.25,0.24,,,,,,,,0.33,0.36,
,,,,,,,,,,,,,0.22,0.22,,,,0.22,0.24,0.27,0.31,,
,,,,,,,,,,,,,0.21,0.21,,,,,0.23,,,,
,,,,,,,,,,,,,,0.21,,,,,0.23,,,,
,,,,,,,,,,,,,,0.21,,,,,0.22,0.23,,,
,,,,,,,,,,,,,,0.23,,,,,0.2,0.21,,,
,,,,,,,,,,,,,,0.26,0.25,,,,,0.2,,,
,,,,,,,,,,,,,,,0.27,0.25,,,0.2,0.2,,,
,,,,,,,,,,,,,,,,0.27,0.24,0.21,0.21,,,,
,,,,,,,,,,,,,,,,,0.25,0.23,,,,,
