0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,1.2,1.22,1.25,1.28,1.31,,,,,,,,,,,,,,,,,
,1.19,1.21,,,1.3,1.33,1.35,,,,,,,,,,,,,,,,
1.18,1.21,,,,,1.36,1.38,,,,,,,,,,,,,,,,
1.2,1.23,,,,,,1.41,1.42,,,,,,,,,,,,,,,
1.23,1.27,,,,,,,1.44,1.44,1.43,,,,,,,,,,,,,
1.27,1.32,,,,,,,,1.44,1.43,1.42,,,,,,,,,,,,
1.32,1.36,,,,,,,,,,1.41,1.39,1.38,1.38,,,,,,,,,
,1.4,,,,,,,,,,,,1.38,1.38,1.39,1.41,,,,,,,
,1.42,,,,,,,,,,,,,1.38,1.39,1.4,1.43,1.46,1.48,1.49,1.49,1.49,
,1.43,1.46,1.51,1.54,1.57,1.57,1.54,1.5,,,,,,,,,,,1.46,1.47,1.48,1.48,1.47
,,,,,,,,1.47,1.44,1.4,1.37,,,,,,,,,,,1.46,1.46
,,,,,,,,,,1.37,1.35,1.34,,,,,,,,,1.43,1.44,
,,,,,,,,,,,,1.31,,,,,,,,,1.41,1.42,
,,,,,,,,,,,,1.28,1.28,,,,,,,,1.38,,
,,,,,,,,,,1.24,1.25,1.26,1.26,,,,,,,,1.36,1.37,
,,,,,,,,,1.22,1.22,,1.24,1.25,1.25,,,,,,,,1.33,
,,,,,,,,,1.21,1.2,1.21,1.22,1.23,1.24,,,,,,,,1.27,1.26
,,,,,,,,,,,1.19,1.21,,1.22,,,,,,,,1.21,1.19
,,,,,,,,,,,,,1.2,1.21,,,,,,,,1.15,1.14
,,,,,,,,,,,,1.18,1.19,,,,,,,,,1.12,1.11
,,,,,,,,,,,,1.18,1.18,,,,,,,,1.09,1.09,
,,,,,,,,,,,,,1.17,1.17,,,,1.12,1.1,1.08,1.08,,
,,,,,,,,,,,,,1.16,1.16,,,,,1.1,,,,
,,,,,,,,,,,,,,1.15,,,,,1.13,,,,
,,,,,,,,,,,,,,1.14,,,,,1.17,1.18,,,
,,,,,,,,,,,,,,1.12,,,,,1.19,1.22,,,
,,,,,,,,,,,,,,1.12,1.12,,,,,1.26,,,
,,,,,,,,,,,,,,,1.14,1.16,,,1.26,1.29,,,
,,,,,,,,,,,,,,,,1.2,1.24,1.27,1.31,,,,
,,,,,,,,,,,,,,,,,1.3,1.33,,,,,
