0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.47,0.48,0.49,0.5,0.51,,,,,,,,,,,,,,,,,
,0.45,0.46,,,0.47,0.49,0.5,,,,,,,,,,,,,,,,
0.45,0.45,,,,,0.47,0.48,,,,,,,,,,,,,,,,
0.46,0.46,,,,,,0.47,0.47,,,,,,,,,,,,,,,
0.47,0.47,,,,,,,0.47,0.47,0.47,,,,,,,,,,,,,
0.47,0.48,,,,,,,,0.46,0.46,0.46,,,,,,,,,,,,
0.49,0.48,,,,,,,,,,0.46,0.47,0.48,0.5,,,,,,,,,
,0.51,,,,,,,,,,,,0.48,0.49,0.51,0.53,,,,,,,
,0.53,,,,,,,,,,,,,0.5,0.51,0.53,0.54,0.56,0.57,0.58,0.59,0.6,
,0.55,0.55,0.55,0.54,0.54,0.53,0.51,0.49,,,,,,,,,,,0.56,0.57,0.57,0.57,0.57
,,,,,,,,0.51,0.5,0.49,0.49,,,,,,,,,,,0.55,0.54
,,,,,,,,,,0.5,0.51,0.5,,,,,,,,,0.53,0.52,
,,,,,,,,,,,,0.51,,,,,,,,,0.51,0.5,
,,,,,,,,,,,,0.51,0.51,,,,,,,,0.49,,
,,,,,,,,,,0.51,0.51,0.51,0.51,,,,,,,,0.48,0.47,
,,,,,,,,,0.51,0.5,,0.51,0.51,0.51,,,,,,,,0.46,
,,,,,,,,,0.5,0.5,0.5,0.5,0.51,0.51,,,,,,,,0.46,0.44
,,,,,,,,,,,0.49,0.5,,0.51,,,,,,,,0.46,0.44
,,,,,,,,,,,,,0.51,0.52,,,,,,,,0.46,0.44
,,,,,,,,,,,,0.5,0.51,,,,,,,,,0.46,0.44
,,,,,,,,,,,,0.51,0.52,,,,,,,,0.48,0.46,
,,,,,,,,,,,,,0.52,0.53,,,,0.52,0.51,0.5,0.49,,
,,,,,,,,,,,,,0.54,0.53,,,,,0.52,,,,
,,,,,,,,,,,,,,0.54,,,,,0.53,,,,
,,,,,,,,,,,,,,0.56,,,,,0.54,0.53,,,
,,,,,,,,,,,,,,0.58,,,,,0.56,0.54,,,
,,,,,,,,,,,,,,0.61,0.6,,,,,0.55,,,
,,,,,,,,,,,,,,,0.61,0.6,,,0.57,0.55,,,
,,,,,,,,,,,,,,,,0.6,0.59,0.58,0.56,,,,
,,,,,,,,,,,,,,,,,0.59,0.57,,,,,
