0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.19,2.21,2.24,2.28,2.3,,,,,,,,,,,,,,,,,
,2.18,2.2,,,2.29,2.32,2.34,,,,,,,,,,,,,,,,
2.16,2.2,,,,,2.35,2.37,,,,,,,,,,,,,,,,
2.18,2.21,,,,,,2.39,2.41,,,,,,,,,,,,,,,
2.2,2.24,,,,,,,2.42,2.42,2.41,,,,,,,,,,,,,
2.24,2.29,,,,,,,,2.42,2.41,2.39,,,,,,,,,,,,
2.28,2.33,,,,,,,,,,2.38,2.36,2.35,2.35,,,,,,,,,
,2.35,,,,,,,,,,,,2.34,2.34,2.35,2.36,,,,,,,
,2.36,,,,,,,,,,,,,2.33,2.34,2.35,2.37,2.4,2.42,2.43,2.43,2.42,
,2.37,2.4,2.45,2.49,2.51,2.51,2.49,2.45,,,,,,,,,,,2.39,2.4,2.4,2.4,2.4
,,,,,,,,2.42,2.39,2.35,2.31,,,,,,,,,,,2.38,2.38
,,,,,,,,,,2.31,2.28,2.27,,,,,,,,,2.35,2.35,
,,,,,,,,,,,,2.24,,,,,,,,,2.31,2.32,
,,,,,,,,,,,,2.2,2.2,,,,,,,,2.28,,
,,,,,,,,,,2.15,2.17,2.17,2.18,,,,,,,,2.25,2.25,
,,,,,,,,,2.11,2.12,,2.14,2.15,2.15,,,,,,,,2.21,
,,,,,,,,,2.09,2.09,2.1,2.11,2.13,2.13,,,,,,,,2.14,2.13
,,,,,,,,,,,2.07,2.09,,2.1,,,,,,,,2.07,2.05
,,,,,,,,,,,,,2.07,2.08,,,,,,,,2.0,1.99
,,,,,,,,,,,,2.05,2.05,,,,,,,,,1.96,1.95
,,,,,,,,,,,,2.03,2.03,,,,,,,,1.92,1.92,
,,,,,,,,,,,,,2.01,2.02,,,,1.96,1.93,1.91,1.9,,
,,,,,,,,,,,,,2.0,2.0,,,,,1.92,,,,
,,,,,,,,,,,,,,1.98,,,,,1.95,,,,
,,,,,,,,,,,,,,1.96,,,,,1.98,1.99,,,
,,,,,,,,,,,,,,1.93,,,,,2.0,2.03,,,
,,,,,,,,,,,,,,1.92,1.93,,,,,2.06,,,
,,,,,,,,,,,,,,,1.93,1.95,,,2.05,2.08,,,
,,,,,,,,,,,,,,,,1.98,2.02,2.05,2.09,,,,
,,,,,,,,,,,,,,,,,2.08,2.11,,,,,
