0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.3,0.32,0.34,0.37,0.4,,,,,,,,,,,,,,,,,
,0.3,0.32,,,0.4,0.43,0.45,,,,,,,,,,,,,,,,
0.32,0.33,,,,,0.44,0.47,,,,,,,,,,,,,,,,
0.35,0.36,,,,,,0.49,0.51,,,,,,,,,,,,,,,
0.37,0.39,,,,,,,0.54,0.56,0.55,,,,,,,,,,,,,
0.4,0.42,,,,,,,,0.58,0.58,0.55,,,,,,,,,,,,
0.44,0.45,,,,,,,,,,0.56,0.52,0.49,0.48,,,,,,,,,
,0.47,,,,,,,,,,,,0.49,0.48,0.48,0.49,,,,,,,
,0.49,,,,,,,,,,,,,0.48,0.49,0.49,0.5,0.53,0.56,0.59,0.63,0.64,
,0.5,0.52,0.54,0.57,0.59,0.61,0.61,0.6,,,,,,,,,,,0.54,0.57,0.6,0.61,0.61
,,,,,,,,0.59,0.57,0.55,0.53,,,,,,,,,,,0.57,0.57
,,,,,,,,,,0.54,0.52,0.49,,,,,,,,,0.52,0.53,
,,,,,,,,,,,,0.47,,,,,,,,,0.48,0.49,
,,,,,,,,,,,,0.45,0.43,,,,,,,,0.44,,
,,,,,,,,,,0.47,0.45,0.43,0.41,,,,,,,,0.4,0.41,
,,,,,,,,,0.46,0.45,,0.41,0.39,0.37,,,,,,,,0.39,
,,,,,,,,,0.43,0.42,0.41,0.39,0.37,0.35,,,,,,,,0.36,0.37
,,,,,,,,,,,0.37,0.36,,0.33,,,,,,,,0.34,0.35
,,,,,,,,,,,,,0.32,0.31,,,,,,,,0.33,0.33
,,,,,,,,,,,,0.31,0.3,,,,,,,,,0.33,0.33
,,,,,,,,,,,,0.29,0.28,,,,,,,,0.33,0.33,
,,,,,,,,,,,,,0.27,0.27,,,,0.32,0.33,0.34,0.35,,
,,,,,,,,,,,,,0.26,0.27,,,,,0.34,,,,
,,,,,,,,,,,,,,0.26,,,,,0.35,,,,
,,,,,,,,,,,,,,0.25,,,,,0.36,0.38,,,
,,,,,,,,,,,,,,0.24,,,,,0.36,0.38,,,
,,,,,,,,,,,,,,0.24,0.27,,,,,0.37,,,
,,,,,,,,,,,,,,,0.27,0.3,,,0.36,0.37,,,
,,,,,,,,,,,,,,,,0.3,0.32,0.34,0.36,,,,
,,,,,,,,,,,,,,,,,0.32,0.34,,,,,
