0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.52,0.53,0.55,0.57,0.6,,,,,,,,,,,,,,,,,
,0.52,0.54,,,0.59,0.62,0.65,,,,,,,,,,,,,,,,
0.54,0.55,,,,,0.63,0.66,,,,,,,,,,,,,,,,
0.57,0.57,,,,,,0.66,0.68,,,,,,,,,,,,,,,
0.58,0.58,,,,,,,0.66,0.68,0.69,,,,,,,,,,,,,
0.56,0.57,,,,,,,,0.66,0.67,0.68,,,,,,,,,,,,
0.53,0.54,,,,,,,,,,0.68,0.69,0.71,0.72,,,,,,,,,
,0.52,,,,,,,,,,,,0.7,0.71,0.71,0.71,,,,,,,
,0.52,,,,,,,,,,,,,0.69,0.7,0.71,0.72,0.72,0.74,0.75,0.76,0.76,
,0.53,0.54,0.56,0.59,0.63,0.65,0.67,0.67,,,,,,,,,,,0.73,0.74,0.75,0.76,0.75
,,,,,,,,0.69,0.69,0.68,0.68,,,,,,,,,,,0.75,0.75
,,,,,,,,,,0.69,0.68,0.68,,,,,,,,,0.73,0.74,
,,,,,,,,,,,,0.67,,,,,,,,,0.72,0.73,
,,,,,,,,,,,,0.65,0.65,,,,,,,,0.71,,
,,,,,,,,,,0.63,0.63,0.63,0.64,,,,,,,,0.69,0.7,
,,,,,,,,,0.59,0.6,,0.62,0.62,0.63,,,,,,,,0.68,
,,,,,,,,,0.55,0.57,0.59,0.6,0.61,0.61,,,,,,,,0.65,0.67
,,,,,,,,,,,0.56,0.58,,0.59,,,,,,,,0.63,0.65
,,,,,,,,,,,,,0.56,0.57,,,,,,,,0.61,0.63
,,,,,,,,,,,,0.53,0.54,,,,,,,,,0.59,0.6
,,,,,,,,,,,,0.51,0.52,,,,,,,,0.55,0.56,
,,,,,,,,,,,,,0.5,0.52,,,,0.54,0.53,0.53,0.53,,
,,,,,,,,,,,,,0.49,0.51,,,,,0.52,,,,
,,,,,,,,,,,,,,0.49,,,,,0.5,,,,
,,,,,,,,,,,,,,0.48,,,,,0.49,0.49,,,
,,,,,,,,,,,,,,0.45,,,,,0.47,0.48,,,
,,,,,,,,,,,,,,0.43,0.43,,,,,0.47,,,
,,,,,,,,,,,,,,,0.39,0.4,,,0.42,0.44,,,
,,,,,,,,,,,,,,,,0.38,0.38,0.39,0.4,,,,
,,,,,,,,,,,,,,,,,0.38,0.38,,,,,
