0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,1.53,1.56,1.56,1.54,1.51,,,,,,,,,,,,,,,,,
,1.48,1.52,,,1.51,1.48,1.45,,,,,,,,,,,,,,,,
1.45,1.48,,,,,1.45,1.43,,,,,,,,,,,,,,,,
1.46,1.48,,,,,,1.42,1.41,,,,,,,,,,,,,,,
1.47,1.48,,,,,,,1.4,1.4,1.4,,,,,,,,,,,,,
1.47,1.48,,,,,,,,1.38,1.39,1.41,,,,,,,,,,,,
1.47,1.48,,,,,,,,,,1.41,1.45,1.48,1.53,,,,,,,,,
,1.48,,,,,,,,,,,,1.49,1.53,1.58,1.63,,,,,,,
,1.47,,,,,,,,,,,,,1.54,1.58,1.63,1.68,1.72,1.76,1.76,1.76,1.74,
,1.47,1.47,1.47,1.48,1.48,1.47,1.46,1.44,,,,,,,,,,,1.74,1.75,1.75,1.74,1.72
,,,,,,,,1.48,1.48,1.48,1.49,,,,,,,,,,,1.73,1.71
,,,,,,,,,,1.51,1.5,1.5,,,,,,,,,1.71,1.71,
,,,,,,,,,,,,1.5,,,,,,,,,1.69,1.69,
,,,,,,,,,,,,1.52,1.52,,,,,,,,1.66,,
,,,,,,,,,,1.55,1.54,1.53,1.53,,,,,,,,1.63,1.63,
,,,,,,,,,1.56,1.57,,1.55,1.55,1.54,,,,,,,,1.61,
,,,,,,,,,1.58,1.58,1.58,1.57,1.56,1.55,,,,,,,,1.59,1.59
,,,,,,,,,,,1.58,1.58,,1.56,,,,,,,,1.58,1.59
,,,,,,,,,,,,,1.56,1.56,,,,,,,,1.58,1.59
,,,,,,,,,,,,1.56,1.56,,,,,,,,,1.58,1.59
,,,,,,,,,,,,1.56,1.55,,,,,,,,1.57,1.58,
,,,,,,,,,,,,,1.54,1.54,,,,1.53,1.54,1.55,1.57,,
,,,,,,,,,,,,,1.54,1.53,,,,,1.54,,,,
,,,,,,,,,,,,,,1.52,,,,,1.56,,,,
,,,,,,,,,,,,,,1.52,,,,,1.58,1.59,,,
,,,,,,,,,,,,,,1.52,,,,,1.59,1.6,,,
,,,,,,,,,,,,,,1.53,1.54,,,,,1.62,,,
,,,,,,,,,,,,,,,1.55,1.57,,,1.63,1.64,,,
,,,,,,,,,,,,,,,,1.59,1.62,1.64,1.67,,,,
,,,,,,,,,,,,,,,,,1.66,1.68,,,,,
