0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.56,0.58,0.6,0.62,0.65,,,,,,,,,,,,,,,,,
,0.58,0.6,,,0.64,0.66,0.68,,,,,,,,,,,,,,,,
0.59,0.61,,,,,0.68,0.69,,,,,,,,,,,,,,,,
0.61,0.63,,,,,,0.69,0.7,,,,,,,,,,,,,,,
0.62,0.64,,,,,,,0.7,0.71,0.7,,,,,,,,,,,,,
0.63,0.65,,,,,,,,0.71,0.71,0.7,,,,,,,,,,,,
0.62,0.65,,,,,,,,,,0.71,0.71,0.7,0.69,,,,,,,,,
,0.64,,,,,,,,,,,,0.7,0.69,0.68,0.67,,,,,,,
,0.61,,,,,,,,,,,,,0.69,0.67,0.66,0.66,0.67,0.67,0.68,0.68,0.67,
,0.58,0.61,0.63,0.66,0.68,0.69,0.69,0.7,,,,,,,,,,,0.63,0.63,0.63,0.62,0.61
,,,,,,,,0.69,0.7,0.72,0.72,,,,,,,,,,,0.57,0.56
,,,,,,,,,,0.7,0.71,0.69,,,,,,,,,0.53,0.52,
,,,,,,,,,,,,0.67,,,,,,,,,0.49,0.48,
,,,,,,,,,,,,0.63,0.61,,,,,,,,0.45,,
,,,,,,,,,,0.59,0.6,0.59,0.58,,,,,,,,0.41,0.39,
,,,,,,,,,0.54,0.55,,0.55,0.54,0.52,,,,,,,,0.34,
,,,,,,,,,0.5,0.5,0.51,0.51,0.5,0.49,,,,,,,,0.31,0.29
,,,,,,,,,,,0.47,0.47,,0.46,,,,,,,,0.28,0.27
,,,,,,,,,,,,,0.43,0.43,,,,,,,,0.27,0.25
,,,,,,,,,,,,0.4,0.4,,,,,,,,,0.26,0.24
,,,,,,,,,,,,0.37,0.37,,,,,,,,0.28,0.27,
,,,,,,,,,,,,,0.34,0.34,,,,0.33,0.32,0.31,0.29,,
,,,,,,,,,,,,,0.33,0.33,,,,,0.33,,,,
,,,,,,,,,,,,,,0.32,,,,,0.35,,,,
,,,,,,,,,,,,,,0.33,,,,,0.38,0.38,,,
,,,,,,,,,,,,,,0.34,,,,,0.4,0.4,,,
,,,,,,,,,,,,,,0.37,0.38,,,,,0.43,,,
,,,,,,,,,,,,,,,0.42,0.43,,,0.46,0.46,,,
,,,,,,,,,,,,,,,,0.46,0.47,0.48,0.49,,,,
,,,,,,,,,,,,,,,,,0.5,0.52,,,,,
