0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.28,0.29,0.3,0.31,0.33,,,,,,,,,,,,,,,,,
,0.29,0.3,,,0.32,0.32,0.33,,,,,,,,,,,,,,,,
0.3,0.31,,,,,0.33,0.33,,,,,,,,,,,,,,,,
0.31,0.31,,,,,,0.33,0.32,,,,,,,,,,,,,,,
0.31,0.31,,,,,,,0.33,0.32,0.32,,,,,,,,,,,,,
0.31,0.31,,,,,,,,0.32,0.32,0.33,,,,,,,,,,,,
0.3,0.3,,,,,,,,,,0.33,0.34,0.34,0.35,,,,,,,,,
,0.29,,,,,,,,,,,,0.34,0.34,0.35,0.37,,,,,,,
,0.28,,,,,,,,,,,,,0.34,0.34,0.35,0.36,0.38,0.39,0.4,0.41,0.41,
,0.26,0.26,0.27,0.29,0.3,0.3,0.31,0.31,,,,,,,,,,,0.36,0.36,0.37,0.37,0.37
,,,,,,,,0.3,0.31,0.32,0.32,,,,,,,,,,,0.33,0.33
,,,,,,,,,,0.31,0.31,0.31,,,,,,,,,0.31,0.3,
,,,,,,,,,,,,0.29,,,,,,,,,0.29,0.28,
,,,,,,,,,,,,0.27,0.27,,,,,,,,0.27,,
,,,,,,,,,,0.24,0.25,0.25,0.26,,,,,,,,0.25,0.24,
,,,,,,,,,0.21,0.22,,0.24,0.24,0.24,,,,,,,,0.22,
,,,,,,,,,0.19,0.2,0.21,0.22,0.22,0.23,,,,,,,,0.2,0.19
,,,,,,,,,,,0.2,0.2,,0.21,,,,,,,,0.18,0.18
,,,,,,,,,,,,,0.19,0.2,,,,,,,,0.17,0.16
,,,,,,,,,,,,0.17,0.18,,,,,,,,,0.15,0.15
,,,,,,,,,,,,0.16,0.16,,,,,,,,0.15,0.15,
,,,,,,,,,,,,,0.16,0.16,,,,0.17,0.17,0.16,0.15,,
,,,,,,,,,,,,,0.17,0.16,,,,,0.17,,,,
,,,,,,,,,,,,,,0.18,,,,,0.19,,,,
,,,,,,,,,,,,,,0.19,,,,,0.2,0.2,,,
,,,,,,,,,,,,,,0.2,,,,,0.22,0.21,,,
,,,,,,,,,,,,,,0.23,0.23,,,,,0.23,,,
,,,,,,,,,,,,,,,0.26,0.27,,,0.27,0.26,,,
,,,,,,,,,,,,,,,,0.3,0.3,0.3,0.3,,,,
,,,,,,,,,,,,,,,,,0.34,0.34,,,,,
