0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.28,0.3,0.33,0.34,0.36,,,,,,,,,,,,,,,,,
,0.24,0.28,,,0.35,0.37,0.38,,,,,,,,,,,,,,,,
0.22,0.25,,,,,0.39,0.4,,,,,,,,,,,,,,,,
0.24,0.27,,,,,,0.43,0.44,,,,,,,,,,,,,,,
0.27,0.3,,,,,,,0.46,0.46,0.47,,,,,,,,,,,,,
0.31,0.34,,,,,,,,0.47,0.47,0.47,,,,,,,,,,,,
0.34,0.37,,,,,,,,,,0.47,0.47,0.48,0.48,,,,,,,,,
,0.41,,,,,,,,,,,,0.47,0.47,0.48,0.48,,,,,,,
,0.43,,,,,,,,,,,,,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.47,
,0.45,0.47,0.48,0.49,0.5,0.52,0.53,0.53,,,,,,,,,,,0.48,0.48,0.47,0.47,0.47
,,,,,,,,0.55,0.53,0.51,0.5,,,,,,,,,,,0.47,0.47
,,,,,,,,,,0.51,0.5,0.48,,,,,,,,,0.47,0.47,
,,,,,,,,,,,,0.46,,,,,,,,,0.46,0.46,
,,,,,,,,,,,,0.44,0.45,,,,,,,,0.45,,
,,,,,,,,,,0.47,0.45,0.44,0.44,,,,,,,,0.44,0.44,
,,,,,,,,,0.51,0.48,,0.45,0.44,0.43,,,,,,,,0.43,
,,,,,,,,,0.53,0.5,0.48,0.46,0.44,0.42,,,,,,,,0.41,0.4
,,,,,,,,,,,0.49,0.46,,0.42,,,,,,,,0.38,0.38
,,,,,,,,,,,,,0.42,0.41,,,,,,,,0.36,0.36
,,,,,,,,,,,,0.43,0.4,,,,,,,,,0.34,0.34
,,,,,,,,,,,,0.4,0.39,,,,,,,,0.32,0.32,
,,,,,,,,,,,,,0.37,0.36,,,,0.33,0.33,0.32,0.31,,
,,,,,,,,,,,,,0.35,0.33,,,,,0.32,,,,
,,,,,,,,,,,,,,0.31,,,,,0.31,,,,
,,,,,,,,,,,,,,0.3,,,,,0.31,0.31,,,
,,,,,,,,,,,,,,0.3,,,,,0.31,0.31,,,
,,,,,,,,,,,,,,0.3,0.29,,,,,0.31,,,
,,,,,,,,,,,,,,,0.29,0.28,,,0.28,0.29,,,
,,,,,,,,,,,,,,,,0.28,0.27,0.26,0.27,,,,
,,,,,,,,,,,,,,,,,0.27,0.26,,,,,
