0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.19,0.2,0.22,0.24,0.26,,,,,,,,,,,,,,,,,
,0.19,0.2,,,0.24,0.26,0.27,,,,,,,,,,,,,,,,
0.2,0.21,,,,,0.26,0.27,,,,,,,,,,,,,,,,
0.22,0.23,,,,,,0.27,0.26,,,,,,,,,,,,,,,
0.23,0.23,,,,,,,0.25,0.25,0.25,,,,,,,,,,,,,
0.22,0.23,,,,,,,,0.25,0.25,0.25,,,,,,,,,,,,
0.21,0.22,,,,,,,,,,0.26,0.26,0.27,0.27,,,,,,,,,
,0.2,,,,,,,,,,,,0.26,0.26,0.26,0.26,,,,,,,
,0.19,,,,,,,,,,,,,0.25,0.25,0.25,0.26,0.26,0.26,0.26,0.26,0.26,
,0.18,0.19,0.2,0.21,0.23,0.24,0.25,0.25,,,,,,,,,,,0.26,0.26,0.26,0.26,0.25
,,,,,,,,0.24,0.24,0.23,0.22,,,,,,,,,,,0.25,0.25
,,,,,,,,,,0.21,0.21,0.21,,,,,,,,,0.25,0.25,
,,,,,,,,,,,,0.19,,,,,,,,,0.24,0.24,
,,,,,,,,,,,,0.18,0.19,,,,,,,,0.23,,
,,,,,,,,,,0.17,0.17,0.17,0.18,,,,,,,,0.22,0.21,
,,,,,,,,,0.16,0.16,,0.17,0.17,0.18,,,,,,,,0.2,
,,,,,,,,,0.14,0.15,0.16,0.16,0.16,0.17,,,,,,,,0.19,0.19
,,,,,,,,,,,0.14,0.15,,0.16,,,,,,,,0.18,0.18
,,,,,,,,,,,,,0.15,0.15,,,,,,,,0.18,0.18
,,,,,,,,,,,,0.13,0.14,,,,,,,,,0.17,0.17
,,,,,,,,,,,,0.12,0.13,,,,,,,,0.16,0.16,
,,,,,,,,,,,,,0.13,0.14,,,,0.14,0.14,0.14,0.15,,
,,,,,,,,,,,,,0.13,0.14,,,,,0.13,,,,
,,,,,,,,,,,,,,0.14,,,,,0.13,,,,
,,,,,,,,,,,,,,0.14,,,,,0.12,0.13,,,
,,,,,,,,,,,,,,0.14,,,,,0.11,0.11,,,
,,,,,,,,,,,,,,0.13,0.13,,,,,0.1,,,
,,,,,,,,,,,,,,,0.1,0.09,,,0.08,0.09,,,
,,,,,,,,,,,,,,,,0.07,0.07,0.07,0.08,,,,
,,,,,,,,,,,,,,,,,0.07,0.07,,,,,
