0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.69,0.73,0.76,0.8,0.85,,,,,,,,,,,,,,,,,
,0.71,0.73,,,0.84,0.88,0.91,,,,,,,,,,,,,,,,
0.73,0.76,,,,,0.9,0.93,,,,,,,,,,,,,,,,
0.77,0.79,,,,,,0.95,0.97,,,,,,,,,,,,,,,
0.79,0.82,,,,,,,0.99,1.0,0.99,,,,,,,,,,,,,
0.82,0.85,,,,,,,,1.02,1.01,0.99,,,,,,,,,,,,
0.85,0.87,,,,,,,,,,1.0,0.97,0.94,0.94,,,,,,,,,
,0.88,,,,,,,,,,,,0.94,0.93,0.94,0.95,,,,,,,
,0.88,,,,,,,,,,,,,0.92,0.93,0.94,0.96,0.99,1.03,1.06,1.09,1.1,
,0.86,0.89,0.92,0.96,1.0,1.02,1.03,1.03,,,,,,,,,,,0.98,1.0,1.02,1.02,1.01
,,,,,,,,1.01,1.0,0.99,0.97,,,,,,,,,,,0.94,0.93
,,,,,,,,,,0.97,0.95,0.92,,,,,,,,,0.86,0.86,
,,,,,,,,,,,,0.88,,,,,,,,,0.79,0.79,
,,,,,,,,,,,,0.84,0.8,,,,,,,,0.73,,
,,,,,,,,,,0.82,0.81,0.79,0.76,,,,,,,,0.66,0.65,
,,,,,,,,,0.77,0.77,,0.74,0.72,0.69,,,,,,,,0.6,
,,,,,,,,,0.72,0.72,0.71,0.69,0.68,0.65,,,,,,,,0.55,0.55
,,,,,,,,,,,0.66,0.65,,0.62,,,,,,,,0.51,0.52
,,,,,,,,,,,,,0.59,0.58,,,,,,,,0.49,0.49
,,,,,,,,,,,,0.55,0.55,,,,,,,,,0.48,0.48
,,,,,,,,,,,,0.51,0.51,,,,,,,,0.5,0.49,
,,,,,,,,,,,,,0.49,0.49,,,,0.52,0.52,0.53,0.52,,
,,,,,,,,,,,,,0.48,0.48,,,,,0.55,,,,
,,,,,,,,,,,,,,0.48,,,,,0.58,,,,
,,,,,,,,,,,,,,0.48,,,,,0.61,0.62,,,
,,,,,,,,,,,,,,0.49,,,,,0.64,0.65,,,
,,,,,,,,,,,,,,0.52,0.56,,,,,0.68,,,
,,,,,,,,,,,,,,,0.6,0.64,,,0.71,0.71,,,
,,,,,,,,,,,,,,,,0.67,0.7,0.73,0.75,,,,
,,,,,,,,,,,,,,,,,0.74,0.76,,,,,
