0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.21,0.23,0.25,0.27,0.28,,,,,,,,,,,,,,,,,
,0.22,0.23,,,0.26,0.28,0.3,,,,,,,,,,,,,,,,
0.23,0.24,,,,,0.28,0.3,,,,,,,,,,,,,,,,
0.26,0.27,,,,,,0.31,0.32,,,,,,,,,,,,,,,
0.28,0.28,,,,,,,0.32,0.33,0.32,,,,,,,,,,,,,
0.28,0.29,,,,,,,,0.32,0.31,0.3,,,,,,,,,,,,
0.27,0.28,,,,,,,,,,0.27,0.26,0.26,0.26,,,,,,,,,
,0.26,,,,,,,,,,,,0.24,0.25,0.26,0.28,,,,,,,
,0.23,,,,,,,,,,,,,0.23,0.25,0.28,0.31,0.34,0.37,0.38,0.38,0.37,
,0.19,0.2,0.21,0.22,0.24,0.25,0.26,0.26,,,,,,,,,,,0.35,0.36,0.37,0.36,0.34
,,,,,,,,0.23,0.22,0.21,0.2,,,,,,,,,,,0.35,0.33
,,,,,,,,,,0.19,0.19,0.19,,,,,,,,,0.35,0.34,
,,,,,,,,,,,,0.19,,,,,,,,,0.35,0.35,
,,,,,,,,,,,,0.18,0.19,,,,,,,,0.35,,
,,,,,,,,,,0.17,0.18,0.18,0.19,,,,,,,,0.35,0.37,
,,,,,,,,,0.16,0.17,,0.18,0.19,0.19,,,,,,,,0.37,
,,,,,,,,,0.15,0.16,0.17,0.18,0.18,0.19,,,,,,,,0.37,0.38
,,,,,,,,,,,0.16,0.17,,0.18,,,,,,,,0.36,0.39
,,,,,,,,,,,,,0.17,0.17,,,,,,,,0.36,0.39
,,,,,,,,,,,,0.14,0.15,,,,,,,,,0.35,0.38
,,,,,,,,,,,,0.13,0.14,,,,,,,,0.31,0.34,
,,,,,,,,,,,,,0.12,0.13,,,,0.21,0.24,0.27,0.3,,
,,,,,,,,,,,,,0.11,0.12,,,,,0.24,,,,
,,,,,,,,,,,,,,0.11,,,,,0.23,,,,
,,,,,,,,,,,,,,0.11,,,,,0.22,0.25,,,
,,,,,,,,,,,,,,0.12,,,,,0.22,0.24,,,
,,,,,,,,,,,,,,0.14,0.15,,,,,0.24,,,
,,,,,,,,,,,,,,,0.18,0.18,,,0.21,0.23,,,
,,,,,,,,,,,,,,,,0.21,0.2,0.2,0.21,,,,
,,,,,,,,,,,,,,,,,0.21,0.21,,,,,
