0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.47,2.5,2.54,2.58,2.61,,,,,,,,,,,,,,,,,
,2.45,2.48,,,2.59,2.63,2.65,,,,,,,,,,,,,,,,
2.42,2.46,,,,,2.66,2.68,,,,,,,,,,,,,,,,
2.44,2.48,,,,,,2.71,2.73,,,,,,,,,,,,,,,
2.46,2.51,,,,,,,2.75,2.75,2.75,,,,,,,,,,,,,
2.5,2.55,,,,,,,,2.75,2.74,2.73,,,,,,,,,,,,
2.54,2.59,,,,,,,,,,2.73,2.7,2.69,2.7,,,,,,,,,
,2.62,,,,,,,,,,,,2.69,2.69,2.7,2.71,,,,,,,
,2.62,,,,,,,,,,,,,2.68,2.69,2.71,2.73,2.76,2.78,2.79,2.79,2.78,
,2.62,2.66,2.72,2.77,2.81,2.82,2.81,2.77,,,,,,,,,,,2.76,2.76,2.77,2.77,2.77
,,,,,,,,2.74,2.72,2.69,2.66,,,,,,,,,,,2.76,2.76
,,,,,,,,,,2.65,2.63,2.62,,,,,,,,,2.72,2.73,
,,,,,,,,,,,,2.59,,,,,,,,,2.69,2.71,
,,,,,,,,,,,,2.55,2.55,,,,,,,,2.66,,
,,,,,,,,,,2.48,2.5,2.51,2.52,,,,,,,,2.62,2.64,
,,,,,,,,,2.43,2.44,,2.48,2.49,2.49,,,,,,,,2.59,
,,,,,,,,,2.4,2.41,2.43,2.45,2.46,2.46,,,,,,,,2.51,2.51
,,,,,,,,,,,2.4,2.42,,2.44,,,,,,,,2.43,2.42
,,,,,,,,,,,,,2.4,2.41,,,,,,,,2.35,2.34
,,,,,,,,,,,,2.36,2.37,,,,,,,,,2.29,2.29
,,,,,,,,,,,,2.34,2.35,,,,,,,,2.24,2.24,
,,,,,,,,,,,,,2.32,2.32,,,,2.27,2.23,2.22,2.21,,
,,,,,,,,,,,,,2.3,2.3,,,,,2.22,,,,
,,,,,,,,,,,,,,2.27,,,,,2.23,,,,
,,,,,,,,,,,,,,2.24,,,,,2.26,2.27,,,
,,,,,,,,,,,,,,2.2,,,,,2.27,2.29,,,
,,,,,,,,,,,,,,2.19,2.19,,,,,2.32,,,
,,,,,,,,,,,,,,,2.2,2.21,,,2.31,2.34,,,
,,,,,,,,,,,,,,,,2.24,2.28,2.32,2.35,,,,
,,,,,,,,,,,,,,,,,2.34,2.37,,,,,
