0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.48,0.49,0.51,0.53,0.56,,,,,,,,,,,,,,,,,
,0.48,0.49,,,0.54,0.58,0.61,,,,,,,,,,,,,,,,
0.49,0.5,,,,,0.58,0.61,,,,,,,,,,,,,,,,
0.51,0.52,,,,,,0.61,0.63,,,,,,,,,,,,,,,
0.51,0.52,,,,,,,0.62,0.63,0.63,,,,,,,,,,,,,
0.49,0.5,,,,,,,,0.61,0.62,0.62,,,,,,,,,,,,
0.46,0.47,,,,,,,,,,0.62,0.63,0.64,0.65,,,,,,,,,
,0.46,,,,,,,,,,,,0.63,0.64,0.64,0.65,,,,,,,
,0.46,,,,,,,,,,,,,0.62,0.63,0.64,0.65,0.65,0.66,0.67,0.68,0.67,
,0.46,0.47,0.49,0.52,0.55,0.57,0.59,0.6,,,,,,,,,,,0.66,0.67,0.67,0.67,0.66
,,,,,,,,0.59,0.59,0.58,0.58,,,,,,,,,,,0.66,0.65
,,,,,,,,,,0.57,0.57,0.57,,,,,,,,,0.65,0.65,
,,,,,,,,,,,,0.56,,,,,,,,,0.63,0.64,
,,,,,,,,,,,,0.54,0.55,,,,,,,,0.62,,
,,,,,,,,,,0.51,0.52,0.52,0.54,,,,,,,,0.6,0.61,
,,,,,,,,,0.48,0.49,,0.51,0.52,0.53,,,,,,,,0.58,
,,,,,,,,,0.45,0.47,0.49,0.5,0.51,0.51,,,,,,,,0.56,0.57
,,,,,,,,,,,0.46,0.48,,0.5,,,,,,,,0.53,0.54
,,,,,,,,,,,,,0.47,0.48,,,,,,,,0.51,0.51
,,,,,,,,,,,,0.44,0.45,,,,,,,,,0.48,0.49
,,,,,,,,,,,,0.42,0.43,,,,,,,,0.45,0.45,
,,,,,,,,,,,,,0.42,0.44,,,,0.45,0.44,0.43,0.43,,
,,,,,,,,,,,,,0.41,0.43,,,,,0.42,,,,
,,,,,,,,,,,,,,0.42,,,,,0.4,,,,
,,,,,,,,,,,,,,0.4,,,,,0.38,0.37,,,
,,,,,,,,,,,,,,0.37,,,,,0.34,0.35,,,
,,,,,,,,,,,,,,0.33,0.33,,,,,0.33,,,
,,,,,,,,,,,,,,,0.27,0.27,,,0.29,0.31,,,
,,,,,,,,,,,,,,,,0.23,0.24,0.25,0.27,,,,
,,,,,,,,,,,,,,,,,0.23,0.24,,,,,
