0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.97,3.03,3.08,3.14,3.2,,,,,,,,,,,,,,,,,
,2.97,3.02,,,3.18,3.24,3.28,,,,,,,,,,,,,,,,
3.0,3.05,,,,,3.27,3.32,,,,,,,,,,,,,,,,
3.08,3.11,,,,,,3.34,3.38,,,,,,,,,,,,,,,
3.13,3.16,,,,,,,3.39,3.41,3.42,,,,,,,,,,,,,
3.15,3.18,,,,,,,,3.4,3.42,3.44,,,,,,,,,,,,
3.15,3.18,,,,,,,,,,3.44,3.46,3.47,3.48,,,,,,,,,
,3.18,,,,,,,,,,,,3.46,3.47,3.48,3.5,,,,,,,
,3.19,,,,,,,,,,,,,3.46,3.48,3.5,3.52,3.55,3.58,3.6,3.61,3.61,
,3.21,3.25,3.29,3.34,3.4,3.44,3.45,3.44,,,,,,,,,,,3.57,3.58,3.6,3.6,3.6
,,,,,,,,3.43,3.43,3.43,3.41,,,,,,,,,,,3.59,3.58
,,,,,,,,,,3.41,3.41,3.41,,,,,,,,,3.54,3.55,
,,,,,,,,,,,,3.38,,,,,,,,,3.5,3.52,
,,,,,,,,,,,,3.34,3.35,,,,,,,,3.46,,
,,,,,,,,,,3.26,3.3,3.31,3.32,,,,,,,,3.4,3.41,
,,,,,,,,,3.19,3.23,,3.27,3.29,3.29,,,,,,,,3.35,
,,,,,,,,,3.15,3.18,3.22,3.24,3.25,3.25,,,,,,,,3.26,3.26
,,,,,,,,,,,3.17,3.2,,3.21,,,,,,,,3.18,3.18
,,,,,,,,,,,,,3.16,3.17,,,,,,,,3.11,3.11
,,,,,,,,,,,,3.08,3.1,,,,,,,,,3.04,3.04
,,,,,,,,,,,,3.03,3.05,,,,,,,,2.97,2.97,
,,,,,,,,,,,,,2.99,3.01,,,,2.99,2.96,2.94,2.92,,
,,,,,,,,,,,,,2.95,2.96,,,,,2.93,,,,
,,,,,,,,,,,,,,2.92,,,,,2.91,,,,
,,,,,,,,,,,,,,2.86,,,,,2.89,2.89,,,
,,,,,,,,,,,,,,2.8,,,,,2.85,2.88,,,
,,,,,,,,,,,,,,2.75,2.75,,,,,2.86,,,
,,,,,,,,,,,,,,,2.69,2.7,,,2.79,2.83,,,
,,,,,,,,,,,,,,,,2.68,2.71,2.74,2.77,,,,
,,,,,,,,,,,,,,,,,2.71,2.73,,,,,
