0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.32,0.35,0.37,0.38,0.4,,,,,,,,,,,,,,,,,
,0.28,0.32,,,0.39,0.4,0.42,,,,,,,,,,,,,,,,
0.25,0.29,,,,,0.42,0.43,,,,,,,,,,,,,,,,
0.28,0.31,,,,,,0.46,0.47,,,,,,,,,,,,,,,
0.31,0.35,,,,,,,0.49,0.49,0.49,,,,,,,,,,,,,
0.35,0.38,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,
0.39,0.42,,,,,,,,,,0.5,0.5,0.51,0.51,,,,,,,,,
,0.45,,,,,,,,,,,,0.51,0.51,0.52,0.52,,,,,,,
,0.48,,,,,,,,,,,,,0.52,0.52,0.52,0.53,0.53,0.53,0.53,0.52,0.52,
,0.5,0.52,0.54,0.54,0.55,0.57,0.58,0.57,,,,,,,,,,,0.53,0.53,0.53,0.53,0.53
,,,,,,,,0.6,0.58,0.56,0.55,,,,,,,,,,,0.53,0.53
,,,,,,,,,,0.56,0.54,0.53,,,,,,,,,0.52,0.52,
,,,,,,,,,,,,0.51,,,,,,,,,0.51,0.51,
,,,,,,,,,,,,0.49,0.5,,,,,,,,0.5,,
,,,,,,,,,,0.51,0.49,0.49,0.49,,,,,,,,0.48,0.48,
,,,,,,,,,0.55,0.53,,0.49,0.48,0.47,,,,,,,,0.47,
,,,,,,,,,0.57,0.55,0.52,0.5,0.48,0.46,,,,,,,,0.44,0.44
,,,,,,,,,,,0.52,0.49,,0.45,,,,,,,,0.42,0.42
,,,,,,,,,,,,,0.45,0.43,,,,,,,,0.4,0.4
,,,,,,,,,,,,0.45,0.43,,,,,,,,,0.38,0.38
,,,,,,,,,,,,0.42,0.41,,,,,,,,0.36,0.36,
,,,,,,,,,,,,,0.39,0.37,,,,0.35,0.35,0.35,0.35,,
,,,,,,,,,,,,,0.37,0.35,,,,,0.34,,,,
,,,,,,,,,,,,,,0.33,,,,,0.34,,,,
,,,,,,,,,,,,,,0.32,,,,,0.34,0.35,,,
,,,,,,,,,,,,,,0.32,,,,,0.33,0.35,,,
,,,,,,,,,,,,,,0.33,0.31,,,,,0.34,,,
,,,,,,,,,,,,,,,0.33,0.32,,,0.32,0.33,,,
,,,,,,,,,,,,,,,,0.33,0.32,0.31,0.31,,,,
,,,,,,,,,,,,,,,,,0.33,0.32,,,,,
