0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,3.05,3.09,3.15,3.22,3.28,,,,,,,,,,,,,,,,,
,3.06,3.1,,,3.26,3.33,3.38,,,,,,,,,,,,,,,,
3.07,3.11,,,,,3.38,3.44,,,,,,,,,,,,,,,,
3.12,3.16,,,,,,3.48,3.53,,,,,,,,,,,,,,,
3.17,3.21,,,,,,,3.56,3.58,3.6,,,,,,,,,,,,,
3.2,3.24,,,,,,,,3.58,3.59,3.6,,,,,,,,,,,,
3.23,3.27,,,,,,,,,,3.6,3.59,3.6,3.61,,,,,,,,,
,3.3,,,,,,,,,,,,3.59,3.6,3.61,3.63,,,,,,,
,3.33,,,,,,,,,,,,,3.59,3.62,3.63,3.66,3.69,3.73,3.74,3.74,3.73,
,3.36,3.41,3.48,3.56,3.64,3.69,3.7,3.68,,,,,,,,,,,3.71,3.72,3.73,3.73,3.72
,,,,,,,,3.66,3.65,3.62,3.58,,,,,,,,,,,3.72,3.71
,,,,,,,,,,3.59,3.57,3.56,,,,,,,,,3.68,3.69,
,,,,,,,,,,,,3.52,,,,,,,,,3.65,3.66,
,,,,,,,,,,,,3.48,3.49,,,,,,,,3.61,,
,,,,,,,,,,3.41,3.44,3.45,3.46,,,,,,,,3.56,3.58,
,,,,,,,,,3.34,3.37,,3.42,3.43,3.43,,,,,,,,3.52,
,,,,,,,,,3.31,3.33,3.37,3.38,3.4,3.4,,,,,,,,3.42,3.42
,,,,,,,,,,,3.31,3.35,,3.37,,,,,,,,3.33,3.32
,,,,,,,,,,,,,3.32,3.34,,,,,,,,3.24,3.24
,,,,,,,,,,,,3.27,3.29,,,,,,,,,3.17,3.17
,,,,,,,,,,,,3.23,3.24,,,,,,,,3.1,3.1,
,,,,,,,,,,,,,3.21,3.22,,,,3.16,3.11,3.08,3.06,,
,,,,,,,,,,,,,3.17,3.17,,,,,3.09,,,,
,,,,,,,,,,,,,,3.13,,,,,3.11,,,,
,,,,,,,,,,,,,,3.08,,,,,3.13,3.13,,,
,,,,,,,,,,,,,,3.01,,,,,3.12,3.15,,,
,,,,,,,,,,,,,,2.96,2.97,,,,,3.17,,,
,,,,,,,,,,,,,,,2.93,2.96,,,3.11,3.15,,,
,,,,,,,,,,,,,,,,2.97,3.03,3.08,3.12,,,,
,,,,,,,,,,,,,,,,,3.06,3.1,,,,,
