0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,3.04,3.09,3.14,3.2,3.26,,,,,,,,,,,,,,,,,
,3.05,3.09,,,3.23,3.29,3.34,,,,,,,,,,,,,,,,
3.09,3.12,,,,,3.33,3.38,,,,,,,,,,,,,,,,
3.16,3.19,,,,,,3.41,3.45,,,,,,,,,,,,,,,
3.22,3.25,,,,,,,3.46,3.49,3.5,,,,,,,,,,,,,
3.25,3.28,,,,,,,,3.48,3.5,3.52,,,,,,,,,,,,
3.25,3.28,,,,,,,,,,3.53,3.55,3.56,3.59,,,,,,,,,
,3.29,,,,,,,,,,,,3.56,3.58,3.6,3.62,,,,,,,
,3.3,,,,,,,,,,,,,3.57,3.6,3.62,3.65,3.68,3.72,3.73,3.74,3.73,
,3.32,3.36,3.41,3.46,3.52,3.56,3.57,3.55,,,,,,,,,,,3.7,3.71,3.73,3.72,3.7
,,,,,,,,3.54,3.53,3.53,3.52,,,,,,,,,,,3.7,3.68
,,,,,,,,,,3.52,3.52,3.52,,,,,,,,,3.66,3.66,
,,,,,,,,,,,,3.49,,,,,,,,,3.62,3.63,
,,,,,,,,,,,,3.45,3.46,,,,,,,,3.58,,
,,,,,,,,,,3.36,3.39,3.41,3.43,,,,,,,,3.52,3.53,
,,,,,,,,,3.27,3.32,,3.37,3.39,3.4,,,,,,,,3.46,
,,,,,,,,,3.23,3.27,3.31,3.33,3.35,3.36,,,,,,,,3.37,3.36
,,,,,,,,,,,3.25,3.29,,3.32,,,,,,,,3.28,3.28
,,,,,,,,,,,,,3.25,3.27,,,,,,,,3.21,3.2
,,,,,,,,,,,,3.18,3.2,,,,,,,,,3.13,3.14
,,,,,,,,,,,,3.12,3.14,,,,,,,,3.07,3.06,
,,,,,,,,,,,,,3.09,3.11,,,,3.09,3.06,3.03,3.01,,
,,,,,,,,,,,,,3.05,3.06,,,,,3.02,,,,
,,,,,,,,,,,,,,3.02,,,,,3.01,,,,
,,,,,,,,,,,,,,2.97,,,,,3.0,3.0,,,
,,,,,,,,,,,,,,2.92,,,,,2.96,2.98,,,
,,,,,,,,,,,,,,2.88,2.88,,,,,2.95,,,
,,,,,,,,,,,,,,,2.83,2.83,,,2.88,2.91,,,
,,,,,,,,,,,,,,,,2.8,2.82,2.84,2.86,,,,
,,,,,,,,,,,,,,,,,2.83,2.83,,,,,
