0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.47,0.48,0.49,0.52,0.54,,,,,,,,,,,,,,,,,
,0.47,0.48,,,0.52,0.55,0.58,,,,,,,,,,,,,,,,
0.48,0.49,,,,,0.56,0.58,,,,,,,,,,,,,,,,
0.49,0.51,,,,,,0.58,0.59,,,,,,,,,,,,,,,
0.5,0.51,,,,,,,0.58,0.59,0.59,,,,,,,,,,,,,
0.48,0.49,,,,,,,,0.57,0.57,0.58,,,,,,,,,,,,
0.45,0.46,,,,,,,,,,0.58,0.59,0.6,0.6,,,,,,,,,
,0.44,,,,,,,,,,,,0.59,0.59,0.6,0.6,,,,,,,
,0.44,,,,,,,,,,,,,0.58,0.59,0.6,0.6,0.61,0.62,0.63,0.63,0.63,
,0.45,0.46,0.48,0.51,0.53,0.55,0.57,0.57,,,,,,,,,,,0.62,0.62,0.63,0.63,0.62
,,,,,,,,0.57,0.56,0.55,0.54,,,,,,,,,,,0.62,0.62
,,,,,,,,,,0.54,0.53,0.53,,,,,,,,,0.61,0.61,
,,,,,,,,,,,,0.52,,,,,,,,,0.59,0.59,
,,,,,,,,,,,,0.51,0.52,,,,,,,,0.58,,
,,,,,,,,,,0.49,0.49,0.49,0.5,,,,,,,,0.56,0.56,
,,,,,,,,,0.46,0.47,,0.48,0.49,0.5,,,,,,,,0.54,
,,,,,,,,,0.44,0.45,0.46,0.47,0.48,0.48,,,,,,,,0.52,0.53
,,,,,,,,,,,0.44,0.45,,0.47,,,,,,,,0.5,0.51
,,,,,,,,,,,,,0.44,0.45,,,,,,,,0.48,0.49
,,,,,,,,,,,,0.41,0.42,,,,,,,,,0.46,0.46
,,,,,,,,,,,,0.39,0.4,,,,,,,,0.43,0.43,
,,,,,,,,,,,,,0.39,0.4,,,,0.41,0.41,0.4,0.4,,
,,,,,,,,,,,,,0.38,0.39,,,,,0.39,,,,
,,,,,,,,,,,,,,0.38,,,,,0.37,,,,
,,,,,,,,,,,,,,0.36,,,,,0.34,0.34,,,
,,,,,,,,,,,,,,0.34,,,,,0.31,0.32,,,
,,,,,,,,,,,,,,0.31,0.3,,,,,0.3,,,
,,,,,,,,,,,,,,,0.25,0.25,,,0.26,0.28,,,
,,,,,,,,,,,,,,,,0.21,0.21,0.22,0.24,,,,
,,,,,,,,,,,,,,,,,0.21,0.21,,,,,
