0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.69,0.71,0.72,0.71,0.7,,,,,,,,,,,,,,,,,
,0.64,0.67,,,0.71,0.7,0.7,,,,,,,,,,,,,,,,
0.6,0.62,,,,,0.69,0.69,,,,,,,,,,,,,,,,
0.59,0.61,,,,,,0.66,0.66,,,,,,,,,,,,,,,
0.58,0.6,,,,,,,0.63,0.62,0.6,,,,,,,,,,,,,
0.57,0.58,,,,,,,,0.59,0.58,0.55,,,,,,,,,,,,
0.55,0.56,,,,,,,,,,0.52,0.5,0.49,0.51,,,,,,,,,
,0.53,,,,,,,,,,,,0.46,0.49,0.53,0.59,,,,,,,
,0.48,,,,,,,,,,,,,0.46,0.51,0.57,0.64,0.72,0.8,0.87,0.94,0.99,
,0.44,0.44,0.44,0.44,0.45,0.46,0.47,0.47,,,,,,,,,,,0.78,0.85,0.91,0.95,0.98
,,,,,,,,0.42,0.41,0.4,0.39,,,,,,,,,,,0.91,0.94
,,,,,,,,,,0.37,0.37,0.38,,,,,,,,,0.83,0.87,
,,,,,,,,,,,,0.35,,,,,,,,,0.79,0.84,
,,,,,,,,,,,,0.33,0.35,,,,,,,,0.76,,
,,,,,,,,,,0.28,0.29,0.3,0.32,,,,,,,,0.73,0.78,
,,,,,,,,,0.25,0.26,,0.28,0.3,0.32,,,,,,,,0.75,
,,,,,,,,,0.23,0.25,0.26,0.27,0.28,0.3,,,,,,,,0.7,0.74
,,,,,,,,,,,0.24,0.25,,0.29,,,,,,,,0.64,0.69
,,,,,,,,,,,,,0.26,0.28,,,,,,,,0.59,0.64
,,,,,,,,,,,,0.24,0.25,,,,,,,,,0.54,0.59
,,,,,,,,,,,,0.24,0.25,,,,,,,,0.46,0.51,
,,,,,,,,,,,,,0.26,0.27,,,,0.31,0.34,0.39,0.44,,
,,,,,,,,,,,,,0.27,0.28,,,,,0.33,,,,
,,,,,,,,,,,,,,0.3,,,,,0.32,,,,
,,,,,,,,,,,,,,0.33,,,,,0.34,0.38,,,
,,,,,,,,,,,,,,0.35,,,,,0.37,0.41,,,
,,,,,,,,,,,,,,0.37,0.38,,,,,0.44,,,
,,,,,,,,,,,,,,,0.4,0.41,,,0.44,0.46,,,
,,,,,,,,,,,,,,,,0.43,0.44,0.45,0.46,,,,
,,,,,,,,,,,,,,,,,0.46,0.47,,,,,
