0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,1.21,1.24,1.26,1.28,1.28,,,,,,,,,,,,,,,,,
,1.16,1.21,,,1.28,1.28,1.29,,,,,,,,,,,,,,,,
1.12,1.17,,,,,1.29,1.3,,,,,,,,,,,,,,,,
1.16,1.19,,,,,,1.32,1.34,,,,,,,,,,,,,,,
1.19,1.23,,,,,,,1.36,1.37,1.37,,,,,,,,,,,,,
1.23,1.27,,,,,,,,1.37,1.37,1.39,,,,,,,,,,,,
1.26,1.3,,,,,,,,,,1.38,1.4,1.43,1.45,,,,,,,,,
,1.33,,,,,,,,,,,,1.42,1.45,1.48,1.51,,,,,,,
,1.35,,,,,,,,,,,,,1.45,1.49,1.52,1.55,1.58,1.6,1.61,1.6,1.59,
,1.36,1.39,1.4,1.42,1.43,1.45,1.45,1.43,,,,,,,,,,,1.6,1.6,1.6,1.6,1.6
,,,,,,,,1.47,1.45,1.44,1.43,,,,,,,,,,,1.6,1.6
,,,,,,,,,,1.45,1.44,1.43,,,,,,,,,1.59,1.59,
,,,,,,,,,,,,1.41,,,,,,,,,1.57,1.58,
,,,,,,,,,,,,1.39,1.41,,,,,,,,1.55,,
,,,,,,,,,,1.41,1.4,1.39,1.41,,,,,,,,1.53,1.54,
,,,,,,,,,1.43,1.42,,1.41,1.4,1.4,,,,,,,,1.51,
,,,,,,,,,1.44,1.43,1.42,1.41,1.4,1.39,,,,,,,,1.47,1.47
,,,,,,,,,,,1.42,1.4,,1.38,,,,,,,,1.43,1.43
,,,,,,,,,,,,,1.36,1.36,,,,,,,,1.39,1.4
,,,,,,,,,,,,1.36,1.34,,,,,,,,,1.36,1.38
,,,,,,,,,,,,1.33,1.32,,,,,,,,1.33,1.34,
,,,,,,,,,,,,,1.3,1.29,,,,1.29,1.29,1.3,1.31,,
,,,,,,,,,,,,,1.28,1.27,,,,,1.28,,,,
,,,,,,,,,,,,,,1.25,,,,,1.29,,,,
,,,,,,,,,,,,,,1.23,,,,,1.29,1.31,,,
,,,,,,,,,,,,,,1.24,,,,,1.29,1.31,,,
,,,,,,,,,,,,,,1.25,1.24,,,,,1.31,,,
,,,,,,,,,,,,,,,1.27,1.27,,,1.28,1.29,,,
,,,,,,,,,,,,,,,,1.29,1.28,1.28,1.28,,,,
,,,,,,,,,,,,,,,,,1.3,1.29,,,,,
