0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.57,0.58,0.59,0.6,0.61,,,,,,,,,,,,,,,,,
,0.54,0.56,,,0.59,0.6,0.6,,,,,,,,,,,,,,,,
0.52,0.54,,,,,0.59,0.6,,,,,,,,,,,,,,,,
0.53,0.55,,,,,,0.6,0.61,,,,,,,,,,,,,,,
0.55,0.57,,,,,,,0.63,0.63,0.63,,,,,,,,,,,,,
0.59,0.6,,,,,,,,0.65,0.65,0.64,,,,,,,,,,,,
0.62,0.65,,,,,,,,,,0.65,0.62,0.58,0.55,,,,,,,,,
,0.67,,,,,,,,,,,,0.59,0.55,0.53,0.51,,,,,,,
,0.68,,,,,,,,,,,,,0.54,0.52,0.51,0.5,0.49,0.49,0.49,0.49,0.49,
,0.69,0.71,0.73,0.73,0.74,0.74,0.75,0.75,,,,,,,,,,,0.48,0.48,0.48,0.48,0.49
,,,,,,,,0.77,0.75,0.71,0.66,,,,,,,,,,,0.48,0.48
,,,,,,,,,,0.7,0.64,0.59,,,,,,,,,0.46,0.46,
,,,,,,,,,,,,0.57,,,,,,,,,0.44,0.45,
,,,,,,,,,,,,0.55,0.52,,,,,,,,0.42,,
,,,,,,,,,,0.63,0.59,0.55,0.52,,,,,,,,0.4,0.42,
,,,,,,,,,0.66,0.63,,0.55,0.51,0.48,,,,,,,,0.39,
,,,,,,,,,0.66,0.63,0.59,0.54,0.51,0.47,,,,,,,,0.37,0.39
,,,,,,,,,,,0.57,0.53,,0.46,,,,,,,,0.34,0.37
,,,,,,,,,,,,,0.48,0.44,,,,,,,,0.32,0.35
,,,,,,,,,,,,0.48,0.45,,,,,,,,,0.31,0.33
,,,,,,,,,,,,0.45,0.42,,,,,,,,0.29,0.3,
,,,,,,,,,,,,,0.39,0.37,,,,0.3,0.29,0.28,0.28,,
,,,,,,,,,,,,,0.36,0.34,,,,,0.28,,,,
,,,,,,,,,,,,,,0.32,,,,,0.27,,,,
,,,,,,,,,,,,,,0.31,,,,,0.28,0.26,,,
,,,,,,,,,,,,,,0.32,,,,,0.29,0.28,,,
,,,,,,,,,,,,,,0.33,0.33,,,,,0.31,,,
,,,,,,,,,,,,,,,0.34,0.35,,,0.35,0.35,,,
,,,,,,,,,,,,,,,,0.36,0.37,0.37,0.38,,,,
,,,,,,,,,,,,,,,,,0.39,0.39,,,,,
