0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,3.01,3.06,3.12,3.18,3.23,,,,,,,,,,,,,,,,,
,3.01,3.06,,,3.21,3.27,3.31,,,,,,,,,,,,,,,,
3.05,3.09,,,,,3.3,3.35,,,,,,,,,,,,,,,,
3.12,3.15,,,,,,3.38,3.41,,,,,,,,,,,,,,,
3.17,3.2,,,,,,,3.42,3.45,3.46,,,,,,,,,,,,,
3.19,3.22,,,,,,,,3.44,3.46,3.47,,,,,,,,,,,,
3.2,3.23,,,,,,,,,,3.48,3.49,3.5,3.52,,,,,,,,,
,3.23,,,,,,,,,,,,3.49,3.51,3.53,3.54,,,,,,,
,3.24,,,,,,,,,,,,,3.5,3.52,3.55,3.57,3.6,3.64,3.66,3.67,3.66,
,3.25,3.29,3.34,3.39,3.45,3.48,3.5,3.48,,,,,,,,,,,3.62,3.64,3.65,3.65,3.64
,,,,,,,,3.47,3.46,3.46,3.45,,,,,,,,,,,3.64,3.62
,,,,,,,,,,3.44,3.45,3.45,,,,,,,,,3.59,3.6,
,,,,,,,,,,,,3.41,,,,,,,,,3.56,3.56,
,,,,,,,,,,,,3.37,3.39,,,,,,,,3.51,,
,,,,,,,,,,3.29,3.32,3.34,3.36,,,,,,,,3.46,3.46,
,,,,,,,,,3.21,3.25,,3.3,3.32,3.32,,,,,,,,3.4,
,,,,,,,,,3.16,3.2,3.24,3.26,3.28,3.29,,,,,,,,3.31,3.31
,,,,,,,,,,,3.19,3.22,,3.25,,,,,,,,3.23,3.23
,,,,,,,,,,,,,3.19,3.2,,,,,,,,3.16,3.15
,,,,,,,,,,,,3.11,3.13,,,,,,,,,3.08,3.09
,,,,,,,,,,,,3.06,3.08,,,,,,,,3.02,3.01,
,,,,,,,,,,,,,3.02,3.05,,,,3.03,3.0,2.98,2.96,,
,,,,,,,,,,,,,2.98,3.0,,,,,2.97,,,,
,,,,,,,,,,,,,,2.96,,,,,2.96,,,,
,,,,,,,,,,,,,,2.9,,,,,2.95,2.94,,,
,,,,,,,,,,,,,,2.85,,,,,2.9,2.93,,,
,,,,,,,,,,,,,,2.8,2.81,,,,,2.91,,,
,,,,,,,,,,,,,,,2.75,2.76,,,2.84,2.88,,,
,,,,,,,,,,,,,,,,2.73,2.76,2.79,2.82,,,,
,,,,,,,,,,,,,,,,,2.77,2.78,,,,,
