0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.23,2.26,2.3,2.34,2.38,,,,,,,,,,,,,,,,,
,2.23,2.27,,,2.37,2.41,2.45,,,,,,,,,,,,,,,,
2.26,2.28,,,,,2.43,2.46,,,,,,,,,,,,,,,,
2.3,2.31,,,,,,2.47,2.5,,,,,,,,,,,,,,,
2.31,2.32,,,,,,,2.5,2.53,2.54,,,,,,,,,,,,,
2.3,2.3,,,,,,,,2.52,2.54,2.55,,,,,,,,,,,,
2.26,2.27,,,,,,,,,,2.56,2.57,2.59,2.6,,,,,,,,,
,2.25,,,,,,,,,,,,2.58,2.59,2.59,2.59,,,,,,,
,2.24,,,,,,,,,,,,,2.59,2.59,2.6,2.6,2.6,2.62,2.62,2.63,2.63,
,2.25,2.27,2.31,2.36,2.43,2.48,2.52,2.55,,,,,,,,,,,2.62,2.62,2.63,2.63,2.62
,,,,,,,,2.55,2.57,2.57,2.57,,,,,,,,,,,2.62,2.62
,,,,,,,,,,2.58,2.58,2.58,,,,,,,,,2.61,2.61,
,,,,,,,,,,,,2.57,,,,,,,,,2.59,2.59,
,,,,,,,,,,,,2.55,2.55,,,,,,,,2.57,,
,,,,,,,,,,2.49,2.52,2.52,2.53,,,,,,,,2.54,2.54,
,,,,,,,,,2.43,2.46,,2.5,2.51,2.5,,,,,,,,2.51,
,,,,,,,,,2.38,2.42,2.46,2.47,2.48,2.48,,,,,,,,2.46,2.47
,,,,,,,,,,,2.41,2.44,,2.45,,,,,,,,2.41,2.42
,,,,,,,,,,,,,2.41,2.42,,,,,,,,2.37,2.38
,,,,,,,,,,,,2.36,2.38,,,,,,,,,2.33,2.34
,,,,,,,,,,,,2.32,2.34,,,,,,,,2.29,2.28,
,,,,,,,,,,,,,2.31,2.33,,,,2.3,2.28,2.26,2.25,,
,,,,,,,,,,,,,2.29,2.3,,,,,2.25,,,,
,,,,,,,,,,,,,,2.28,,,,,2.23,,,,
,,,,,,,,,,,,,,2.24,,,,,2.21,2.19,,,
,,,,,,,,,,,,,,2.2,,,,,2.17,2.17,,,
,,,,,,,,,,,,,,2.15,2.15,,,,,2.14,,,
,,,,,,,,,,,,,,,2.09,2.09,,,2.09,2.1,,,
,,,,,,,,,,,,,,,,2.04,2.04,2.05,2.05,,,,
,,,,,,,,,,,,,,,,,2.02,2.02,,,,,
