0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.97,3.03,3.08,3.14,3.2,,,,,,,,,,,,,,,,,
,2.97,3.02,,,3.18,3.24,3.28,,,,,,,,,,,,,,,,
3.0,3.05,,,,,3.27,3.32,,,,,,,,,,,,,,,,
3.08,3.11,,,,,,3.34,3.38,,,,,,,,,,,,,,,
3.13,3.15,,,,,,,3.38,3.4,3.42,,,,,,,,,,,,,
3.14,3.17,,,,,,,,3.39,3.42,3.44,,,,,,,,,,,,
3.13,3.16,,,,,,,,,,3.44,3.46,3.47,3.48,,,,,,,,,
,3.16,,,,,,,,,,,,3.46,3.47,3.47,3.48,,,,,,,
,3.17,,,,,,,,,,,,,3.45,3.47,3.48,3.5,3.52,3.55,3.56,3.57,3.57,
,3.18,3.21,3.26,3.31,3.36,3.4,3.42,3.41,,,,,,,,,,,3.53,3.55,3.56,3.57,3.56
,,,,,,,,3.4,3.4,3.4,3.39,,,,,,,,,,,3.55,3.55
,,,,,,,,,,3.38,3.38,3.38,,,,,,,,,3.51,3.52,
,,,,,,,,,,,,3.35,,,,,,,,,3.47,3.49,
,,,,,,,,,,,,3.31,3.32,,,,,,,,3.43,,
,,,,,,,,,,3.24,3.27,3.28,3.29,,,,,,,,3.37,3.39,
,,,,,,,,,3.17,3.2,,3.25,3.26,3.26,,,,,,,,3.32,
,,,,,,,,,3.13,3.17,3.2,3.22,3.23,3.22,,,,,,,,3.23,3.24
,,,,,,,,,,,3.15,3.18,,3.19,,,,,,,,3.15,3.16
,,,,,,,,,,,,,3.14,3.14,,,,,,,,3.08,3.09
,,,,,,,,,,,,3.07,3.08,,,,,,,,,3.01,3.02
,,,,,,,,,,,,3.01,3.03,,,,,,,,2.95,2.94,
,,,,,,,,,,,,,2.97,2.99,,,,2.96,2.93,2.91,2.89,,
,,,,,,,,,,,,,2.93,2.94,,,,,2.9,,,,
,,,,,,,,,,,,,,2.9,,,,,2.88,,,,
,,,,,,,,,,,,,,2.84,,,,,2.87,2.87,,,
,,,,,,,,,,,,,,2.78,,,,,2.83,2.85,,,
,,,,,,,,,,,,,,2.73,2.73,,,,,2.84,,,
,,,,,,,,,,,,,,,2.67,2.67,,,2.76,2.81,,,
,,,,,,,,,,,,,,,,2.65,2.68,2.71,2.74,,,,
,,,,,,,,,,,,,,,,,2.68,2.7,,,,,
